"run_number","metric_result","scenario"
160,0.704387304520627,"SSP1-1.9"
161,0.367326262739667,"SSP1-1.9"
162,0.801028669989331,"SSP1-1.9"
163,0.75080356822094,"SSP1-1.9"
164,0.733090546965944,"SSP1-1.9"
165,0.656492630531132,"SSP1-1.9"
166,2.22068314022174,"SSP1-1.9"
167,0.627683958322779,"SSP1-1.9"
168,0.514761777063507,"SSP1-1.9"
169,0.650382241891813,"SSP1-1.9"
170,0.753154656286355,"SSP1-1.9"
171,0.477831499013351,"SSP1-1.9"
172,1.17523815880021,"SSP1-1.9"
173,1.1984863771213,"SSP1-1.9"
174,0.637165799559663,"SSP1-1.9"
175,0.999528499964362,"SSP1-1.9"
176,0.634487272883771,"SSP1-1.9"
177,0.389813863331836,"SSP1-1.9"
178,0.809655286242955,"SSP1-1.9"
179,0.958900768236681,"SSP1-1.9"
180,0.811436890531573,"SSP1-1.9"
181,0.157431071112039,"SSP1-1.9"
182,0.504589493345122,"SSP1-1.9"
183,0.527647487311328,"SSP1-1.9"
184,0.196945214309581,"SSP1-1.9"
185,0.594424534129978,"SSP1-1.9"
186,0.798580514063895,"SSP1-1.9"
187,0.912188365461304,"SSP1-1.9"
188,0.314381981903972,"SSP1-1.9"
189,1.32125840064892,"SSP1-1.9"
190,0.988148755181622,"SSP1-1.9"
191,0.668779687606928,"SSP1-1.9"
192,0.912960088965242,"SSP1-1.9"
193,1.23771077154436,"SSP1-1.9"
194,0.748512533366475,"SSP1-1.9"
195,1.71623086946401,"SSP1-1.9"
196,0.291160776844053,"SSP1-1.9"
197,1.5543632329783,"SSP1-1.9"
198,0.81836372495341,"SSP1-1.9"
199,0.770584076398093,"SSP1-1.9"
200,0.980897575594616,"SSP1-1.9"
201,0.381934332963976,"SSP1-1.9"
202,1.08582088159209,"SSP1-1.9"
203,0.952251870682213,"SSP1-1.9"
204,0.76588414575047,"SSP1-1.9"
205,0.927749452233696,"SSP1-1.9"
206,0.824962103351605,"SSP1-1.9"
207,0.515636292925533,"SSP1-1.9"
208,0.831356738154764,"SSP1-1.9"
209,0.499892459305713,"SSP1-1.9"
210,0.969084704261828,"SSP1-1.9"
211,0.634259063540369,"SSP1-1.9"
212,0.664500599631361,"SSP1-1.9"
213,0.519032499217391,"SSP1-1.9"
214,0.56610335945377,"SSP1-1.9"
215,0.625265928996398,"SSP1-1.9"
216,0.179970745740977,"SSP1-1.9"
217,0.890560089299353,"SSP1-1.9"
218,0.814944763105022,"SSP1-1.9"
219,1.20441609972672,"SSP1-1.9"
220,1.16882638103403,"SSP1-1.9"
221,1.10797993416008,"SSP1-1.9"
222,0.85028783630964,"SSP1-1.9"
223,0.963846876639794,"SSP1-1.9"
224,0.993744952904349,"SSP1-1.9"
225,0.6124465211452,"SSP1-1.9"
226,0.630349742219795,"SSP1-1.9"
227,0.917313814474804,"SSP1-1.9"
228,0.795050717151917,"SSP1-1.9"
229,0.516405751719482,"SSP1-1.9"
230,0.503166953028641,"SSP1-1.9"
231,0.666820165863898,"SSP1-1.9"
232,1.4009134015943,"SSP1-1.9"
233,0.538273460029243,"SSP1-1.9"
234,0.661460444868632,"SSP1-1.9"
235,0.796095559941783,"SSP1-1.9"
236,0.858020517509716,"SSP1-1.9"
237,0.361592240744809,"SSP1-1.9"
238,0.612704529348285,"SSP1-1.9"
239,1.2265580216348,"SSP1-1.9"
240,0.530996360308228,"SSP1-1.9"
241,0.799939857596018,"SSP1-1.9"
242,0.281942894223645,"SSP1-1.9"
243,0.672362326351876,"SSP1-1.9"
244,0.543099077380081,"SSP1-1.9"
245,0.71177638225654,"SSP1-1.9"
246,1.0203968715031,"SSP1-1.9"
247,0.641824712805119,"SSP1-1.9"
248,0.664730948981947,"SSP1-1.9"
249,0.398416503236469,"SSP1-1.9"
250,0.498919841440407,"SSP1-1.9"
251,0.512222956006461,"SSP1-1.9"
252,0.188708649885018,"SSP1-1.9"
253,0.830714075081003,"SSP1-1.9"
254,0.264569430584887,"SSP1-1.9"
255,0.353278297422083,"SSP1-1.9"
256,0.857183940756909,"SSP1-1.9"
257,0.437953089926118,"SSP1-1.9"
258,0.473643528048495,"SSP1-1.9"
259,0.699895845684139,"SSP1-1.9"
260,0.85840336647727,"SSP1-1.9"
261,0.441551613646344,"SSP1-1.9"
262,0.58323329620925,"SSP1-1.9"
263,0.840928319917591,"SSP1-1.9"
264,0.914228566189658,"SSP1-1.9"
265,0.935237691971015,"SSP1-1.9"
266,0.591540894187644,"SSP1-1.9"
267,0.931965298664173,"SSP1-1.9"
268,0.744098150459249,"SSP1-1.9"
269,0.593678671550806,"SSP1-1.9"
270,0.916168844817539,"SSP1-1.9"
271,0.879807697170315,"SSP1-1.9"
272,0.349351375324402,"SSP1-1.9"
273,0.778286396116789,"SSP1-1.9"
274,0.769269313467987,"SSP1-1.9"
275,0.86823412284806,"SSP1-1.9"
276,0.669161363739674,"SSP1-1.9"
277,0.717624248300817,"SSP1-1.9"
278,0.729468776924392,"SSP1-1.9"
279,0.625818035054869,"SSP1-1.9"
280,1.23110621215139,"SSP1-1.9"
281,0.521546778665769,"SSP1-1.9"
282,0.958474090294436,"SSP1-1.9"
283,0.6528042833422,"SSP1-1.9"
284,1.32490213035632,"SSP1-1.9"
285,1.25171803538137,"SSP1-1.9"
286,0.724519336822392,"SSP1-1.9"
287,1.31419190933513,"SSP1-1.9"
288,0.63829886867825,"SSP1-1.9"
289,0.411219044900647,"SSP1-1.9"
290,0.728041633678694,"SSP1-1.9"
291,0.520484468360247,"SSP1-1.9"
292,0.477679040898828,"SSP1-1.9"
293,0.491606542489889,"SSP1-1.9"
294,0.944027200469987,"SSP1-1.9"
295,0.756828397069591,"SSP1-1.9"
296,1.05502580111723,"SSP1-1.9"
297,1.27629801681254,"SSP1-1.9"
298,0.4249686849238,"SSP1-1.9"
299,0.867702266078791,"SSP1-1.9"
300,0.31728523028461,"SSP1-1.9"
301,0.973817780314371,"SSP1-1.9"
302,0.615845830143188,"SSP1-1.9"
303,0.565485286956818,"SSP1-1.9"
304,0.643192264570054,"SSP1-1.9"
305,1.0287149605304,"SSP1-1.9"
306,0.627124157001002,"SSP1-1.9"
307,0.390995182288075,"SSP1-1.9"
308,0.747446299512357,"SSP1-1.9"
309,1.31886061018663,"SSP1-1.9"
310,0.717420819010355,"SSP1-1.9"
311,0.923529477844612,"SSP1-1.9"
312,0.996171223963137,"SSP1-1.9"
313,0.504482080591318,"SSP1-1.9"
314,0.829142658860283,"SSP1-1.9"
315,0.845413989136877,"SSP1-1.9"
316,1.00413392920371,"SSP1-1.9"
317,0.67236169770867,"SSP1-1.9"
318,0.660979130105079,"SSP1-1.9"
319,0.617483797704321,"SSP1-1.9"
320,0.872570185408292,"SSP1-1.9"
321,0.517556731695029,"SSP1-1.9"
322,0.505129888159709,"SSP1-1.9"
323,0.905494511954114,"SSP1-1.9"
324,1.31396332260292,"SSP1-1.9"
325,1.23670069163749,"SSP1-1.9"
326,0.813618529381725,"SSP1-1.9"
327,0.582742699316973,"SSP1-1.9"
328,0.45097608111903,"SSP1-1.9"
329,0.720100754827358,"SSP1-1.9"
330,0.53320014628551,"SSP1-1.9"
331,1.27931935972317,"SSP1-1.9"
332,0.684839810252841,"SSP1-1.9"
333,1.01123667370307,"SSP1-1.9"
334,0.853947957109073,"SSP1-1.9"
335,1.1052782875552,"SSP1-1.9"
336,0.858692657986341,"SSP1-1.9"
337,0.801701079446723,"SSP1-1.9"
338,0.496590755072021,"SSP1-1.9"
339,0.778023140634185,"SSP1-1.9"
340,0.560819421807188,"SSP1-1.9"
341,0.790427751068272,"SSP1-1.9"
342,0.552937742025941,"SSP1-1.9"
343,0.66585932541128,"SSP1-1.9"
344,0.779980707695983,"SSP1-1.9"
345,0.316663235425454,"SSP1-1.9"
346,1.48545334051872,"SSP1-1.9"
347,1.44019130943401,"SSP1-1.9"
348,0.575731999426614,"SSP1-1.9"
349,0.605398172472353,"SSP1-1.9"
350,1.02539780763156,"SSP1-1.9"
351,0.645789991895972,"SSP1-1.9"
352,1.09203500728728,"SSP1-1.9"
353,1.38431180507011,"SSP1-1.9"
354,0.46177109602452,"SSP1-1.9"
355,0.766425795106729,"SSP1-1.9"
356,0.68167129720745,"SSP1-1.9"
357,0.819216358179673,"SSP1-1.9"
358,0.848326563388972,"SSP1-1.9"
359,0.858374513108205,"SSP1-1.9"
360,0.702147562186972,"SSP1-1.9"
361,1.63020615053957,"SSP1-1.9"
362,0.622992426228225,"SSP1-1.9"
363,0.650894720926985,"SSP1-1.9"
364,0.82261409641094,"SSP1-1.9"
365,0.606339078076208,"SSP1-1.9"
366,1.06158197375392,"SSP1-1.9"
367,0.528511560201419,"SSP1-1.9"
368,0.608315938198244,"SSP1-1.9"
369,0.732323736809042,"SSP1-1.9"
370,1.08150447422071,"SSP1-1.9"
371,0.939594967362256,"SSP1-1.9"
372,0.460997735869338,"SSP1-1.9"
373,1.67880609371982,"SSP1-1.9"
374,1.29872183335692,"SSP1-1.9"
375,1.12485069287644,"SSP1-1.9"
376,0.827942719488594,"SSP1-1.9"
377,0.487786426244134,"SSP1-1.9"
378,0.641313884169994,"SSP1-1.9"
379,0.91065674261442,"SSP1-1.9"
380,0.616827827371188,"SSP1-1.9"
381,0.921645861477918,"SSP1-1.9"
382,0.910498108148581,"SSP1-1.9"
383,0.597384121420054,"SSP1-1.9"
384,0.725810969617825,"SSP1-1.9"
385,0.892290108824244,"SSP1-1.9"
386,0.962240744172262,"SSP1-1.9"
387,0.447865934901771,"SSP1-1.9"
388,0.848676477436973,"SSP1-1.9"
389,0.923461947587117,"SSP1-1.9"
390,1.26613735605175,"SSP1-1.9"
391,0.674506845697914,"SSP1-1.9"
392,1.05573419684571,"SSP1-1.9"
393,0.480648076304976,"SSP1-1.9"
394,1.28721779059475,"SSP1-1.9"
395,0.580020162727168,"SSP1-1.9"
396,0.578063076323418,"SSP1-1.9"
397,0.51137805292722,"SSP1-1.9"
398,1.29905251541723,"SSP1-1.9"
399,1.10923180416401,"SSP1-1.9"
400,0.747916449686857,"SSP1-1.9"
401,1.09834925410503,"SSP1-1.9"
402,0.640534546273381,"SSP1-1.9"
403,0.781439987265744,"SSP1-1.9"
404,0.366849366992583,"SSP1-1.9"
405,0.363284986630964,"SSP1-1.9"
406,0.780487239966994,"SSP1-1.9"
407,0.460471311425363,"SSP1-1.9"
408,0.459159985547904,"SSP1-1.9"
409,0.423561216914096,"SSP1-1.9"
410,0.515039965669674,"SSP1-1.9"
411,0.758188559491671,"SSP1-1.9"
412,0.53481642536674,"SSP1-1.9"
413,0.62916569622724,"SSP1-1.9"
414,0.825166389231717,"SSP1-1.9"
415,0.438304497117194,"SSP1-1.9"
416,0.832888428433055,"SSP1-1.9"
417,0.487925424056562,"SSP1-1.9"
418,1.12584690317701,"SSP1-1.9"
419,0.614584659662635,"SSP1-1.9"
420,1.1299164753095,"SSP1-1.9"
421,0.637604117371078,"SSP1-1.9"
422,0.649632813664897,"SSP1-1.9"
423,1.59681449755626,"SSP1-1.9"
424,0.741765761360178,"SSP1-1.9"
425,0.787069231199241,"SSP1-1.9"
426,0.555805142598061,"SSP1-1.9"
427,0.672832533293468,"SSP1-1.9"
428,0.543733595030051,"SSP1-1.9"
429,0.720886716181357,"SSP1-1.9"
430,1.26694533975238,"SSP1-1.9"
431,0.958562625931821,"SSP1-1.9"
432,1.05068207233504,"SSP1-1.9"
433,0.678025577366742,"SSP1-1.9"
434,0.896653434731395,"SSP1-1.9"
435,0.360283450476777,"SSP1-1.9"
436,0.61621918601636,"SSP1-1.9"
437,0.468812673439646,"SSP1-1.9"
438,0.832165961150178,"SSP1-1.9"
439,0.578575910305687,"SSP1-1.9"
440,1.26865117511768,"SSP1-1.9"
441,0.702149064465569,"SSP1-1.9"
442,0.920711466542983,"SSP1-1.9"
443,0.340269582884772,"SSP1-1.9"
444,1.44942535374051,"SSP1-1.9"
445,0.629143348500252,"SSP1-1.9"
446,0.953002613033955,"SSP1-1.9"
447,0.879044604869246,"SSP1-1.9"
448,0.260334903141433,"SSP1-1.9"
449,0.628157021614084,"SSP1-1.9"
450,1.10048105774099,"SSP1-1.9"
451,0.793046044039247,"SSP1-1.9"
452,0.985369509176112,"SSP1-1.9"
453,0.80718869679273,"SSP1-1.9"
454,0.658510680646382,"SSP1-1.9"
455,1.09147444787969,"SSP1-1.9"
456,0.718700510434466,"SSP1-1.9"
457,1.27581613676607,"SSP1-1.9"
458,0.609046258342214,"SSP1-1.9"
459,0.796334070493812,"SSP1-1.9"
460,1.01568837732495,"SSP1-1.9"
461,0.421036182431704,"SSP1-1.9"
462,0.985198958815135,"SSP1-1.9"
463,0.366978508690852,"SSP1-1.9"
464,0.984472104047658,"SSP1-1.9"
465,0.732780270343735,"SSP1-1.9"
466,1.08532235834084,"SSP1-1.9"
467,0.969250057824878,"SSP1-1.9"
468,0.777137170154118,"SSP1-1.9"
469,0.542074159996568,"SSP1-1.9"
470,0.598549128551747,"SSP1-1.9"
471,0.787309728467038,"SSP1-1.9"
472,0.617637323683527,"SSP1-1.9"
473,0.554285642054025,"SSP1-1.9"
474,0.618930292117236,"SSP1-1.9"
475,0.898260415534471,"SSP1-1.9"
476,1.04952161994574,"SSP1-1.9"
477,0.232915230450295,"SSP1-1.9"
478,0.467204488775487,"SSP1-1.9"
479,1.10933072463952,"SSP1-1.9"
480,0.621261436617761,"SSP1-1.9"
481,0.92520768574672,"SSP1-1.9"
482,0.976546219972032,"SSP1-1.9"
483,1.14437644974938,"SSP1-1.9"
484,1.38047826556538,"SSP1-1.9"
485,0.836925675636583,"SSP1-1.9"
486,0.703798759854218,"SSP1-1.9"
487,1.30669235450839,"SSP1-1.9"
488,1.40402002913242,"SSP1-1.9"
489,0.855154196652947,"SSP1-1.9"
490,1.01322625030749,"SSP1-1.9"
491,0.852682666795589,"SSP1-1.9"
492,0.67828304390663,"SSP1-1.9"
493,1.19217823386213,"SSP1-1.9"
494,0.823041269961685,"SSP1-1.9"
495,1.1146684694349,"SSP1-1.9"
496,0.688193898340352,"SSP1-1.9"
497,1.01311316207232,"SSP1-1.9"
498,0.685277717038928,"SSP1-1.9"
499,0.58021670365449,"SSP1-1.9"
500,0.780035543523479,"SSP1-1.9"
501,1.15039589564658,"SSP1-1.9"
502,0.829657697887207,"SSP1-1.9"
503,0.962540461815287,"SSP1-1.9"
504,0.881213434648366,"SSP1-1.9"
505,0.333053569332003,"SSP1-1.9"
506,0.642068231150112,"SSP1-1.9"
507,0.804733826218752,"SSP1-1.9"
508,0.689829014183011,"SSP1-1.9"
509,0.573598315008401,"SSP1-1.9"
510,0.900297242684553,"SSP1-1.9"
511,0.802225562595694,"SSP1-1.9"
512,0.601063522739973,"SSP1-1.9"
513,0.517255726259642,"SSP1-1.9"
514,1.16792254713414,"SSP1-1.9"
515,0.81637552175255,"SSP1-1.9"
516,0.53903769352243,"SSP1-1.9"
517,0.708541723954507,"SSP1-1.9"
518,0.475218613233216,"SSP1-1.9"
519,0.45404179565125,"SSP1-1.9"
520,1.03570132793425,"SSP1-1.9"
521,0.70230607148755,"SSP1-1.9"
522,0.754523459789896,"SSP1-1.9"
523,0.779899145555152,"SSP1-1.9"
524,0.344826010978342,"SSP1-1.9"
525,0.939638436218586,"SSP1-1.9"
526,0.569851857138937,"SSP1-1.9"
527,1.03081028948203,"SSP1-1.9"
528,0.759409415589948,"SSP1-1.9"
529,0.954969859805077,"SSP1-1.9"
530,0.804129397288281,"SSP1-1.9"
531,0.803109779066518,"SSP1-1.9"
532,1.01693762022048,"SSP1-1.9"
533,0.827214001532115,"SSP1-1.9"
534,0.629685177592301,"SSP1-1.9"
535,0.358668893154077,"SSP1-1.9"
536,0.950040776474576,"SSP1-1.9"
537,1.05203506333707,"SSP1-1.9"
538,0.474413936567074,"SSP1-1.9"
539,0.617141426931506,"SSP1-1.9"
540,0.993278159513292,"SSP1-1.9"
541,0.74272816517547,"SSP1-1.9"
542,1.14654794332661,"SSP1-1.9"
543,0.540562845059666,"SSP1-1.9"
544,0.526975624101108,"SSP1-1.9"
545,0.567170646667387,"SSP1-1.9"
546,0.413361480927812,"SSP1-1.9"
547,1.15502511588174,"SSP1-1.9"
548,0.217313432813533,"SSP1-1.9"
549,0.848769473298217,"SSP1-1.9"
550,0.586194323962647,"SSP1-1.9"
551,0.929919988974891,"SSP1-1.9"
552,1.13483081384432,"SSP1-1.9"
553,0.502763370451782,"SSP1-1.9"
554,0.623193169226835,"SSP1-1.9"
555,0.916764110963246,"SSP1-1.9"
556,0.952720362595172,"SSP1-1.9"
557,1.01327259522552,"SSP1-1.9"
558,0.579623717324646,"SSP1-1.9"
559,0.73825889075499,"SSP1-1.9"
560,1.04974553267195,"SSP1-1.9"
561,0.623302770814029,"SSP1-1.9"
562,0.826139188367124,"SSP1-1.9"
563,0.769206530175245,"SSP1-1.9"
564,1.04951799816811,"SSP1-1.9"
565,0.827343242773253,"SSP1-1.9"
566,1.0198593164269,"SSP1-1.9"
567,0.656039257252515,"SSP1-1.9"
568,0.266137316572321,"SSP1-1.9"
569,0.896670191786664,"SSP1-1.9"
570,0.907388773754504,"SSP1-1.9"
571,1.21881751595869,"SSP1-1.9"
572,0.492906012132272,"SSP1-1.9"
573,0.90282310502183,"SSP1-1.9"
574,0.581295506184318,"SSP1-1.9"
575,1.15129187251882,"SSP1-1.9"
576,0.63143847418503,"SSP1-1.9"
577,0.890178177795852,"SSP1-1.9"
578,1.09370322553221,"SSP1-1.9"
579,0.729956628291765,"SSP1-1.9"
580,0.623258954804757,"SSP1-1.9"
581,0.439381749325224,"SSP1-1.9"
582,0.469267357304487,"SSP1-1.9"
583,1.14266743436246,"SSP1-1.9"
584,0.57420968476783,"SSP1-1.9"
585,0.773667063854567,"SSP1-1.9"
586,0.495184345893067,"SSP1-1.9"
587,1.01045716161629,"SSP1-1.9"
588,1.22859353366499,"SSP1-1.9"
589,0.365989192776544,"SSP1-1.9"
590,1.09150148689173,"SSP1-1.9"
591,0.625090519553506,"SSP1-1.9"
592,0.46247238042603,"SSP1-1.9"
593,1.34939333165502,"SSP1-1.9"
594,1.10886785375263,"SSP1-1.9"
595,0.480717746990216,"SSP1-1.9"
596,1.14238974238071,"SSP1-1.9"
597,0.986779761307418,"SSP1-1.9"
598,0.864663529256125,"SSP1-1.9"
599,1.45947342227801,"SSP1-1.9"
600,0.927828951833386,"SSP1-1.9"
601,0.96999160552938,"SSP1-1.9"
602,0.854429274129096,"SSP1-1.9"
603,0.614380168624741,"SSP1-1.9"
604,0.48246044891859,"SSP1-1.9"
605,0.592700992998066,"SSP1-1.9"
606,0.948305783112958,"SSP1-1.9"
607,1.1113927843897,"SSP1-1.9"
608,0.319755908013381,"SSP1-1.9"
609,0.359369115348883,"SSP1-1.9"
610,0.722805192987688,"SSP1-1.9"
611,1.02285614850674,"SSP1-1.9"
612,0.850584105206062,"SSP1-1.9"
613,0.53497860854994,"SSP1-1.9"
614,0.734798970262927,"SSP1-1.9"
615,0.905135541496917,"SSP1-1.9"
616,0.88179347923468,"SSP1-1.9"
617,0.614720283238431,"SSP1-1.9"
618,0.459491849601194,"SSP1-1.9"
619,0.485681211854436,"SSP1-1.9"
620,0.967590203841112,"SSP1-1.9"
621,0.548175943928272,"SSP1-1.9"
622,0.74816500617272,"SSP1-1.9"
623,1.20484529799914,"SSP1-1.9"
624,1.20933929159541,"SSP1-1.9"
625,0.596642408180122,"SSP1-1.9"
626,1.05787542644613,"SSP1-1.9"
627,0.732930188314099,"SSP1-1.9"
628,0.922423139259091,"SSP1-1.9"
629,0.865443133437301,"SSP1-1.9"
630,1.34257246153018,"SSP1-1.9"
631,0.507715800534102,"SSP1-1.9"
632,1.45118026475635,"SSP1-1.9"
633,1.82515675033151,"SSP1-1.9"
634,0.919144317816589,"SSP1-1.9"
635,0.517769215320134,"SSP1-1.9"
636,0.656174709489331,"SSP1-1.9"
637,0.727223618799512,"SSP1-1.9"
638,0.625667893749191,"SSP1-1.9"
639,1.65155085441074,"SSP1-1.9"
640,0.878571436621822,"SSP1-1.9"
641,1.38589106217768,"SSP1-1.9"
642,0.848535893039092,"SSP1-1.9"
643,0.734748731879201,"SSP1-1.9"
644,1.09534384634446,"SSP1-1.9"
645,0.678655641991028,"SSP1-1.9"
646,0.422706040876075,"SSP1-1.9"
647,0.777421543691799,"SSP1-1.9"
648,0.928557523796997,"SSP1-1.9"
649,0.7937129431751,"SSP1-1.9"
650,0.583879416164491,"SSP1-1.9"
651,1.04444436892311,"SSP1-1.9"
652,0.991712020433729,"SSP1-1.9"
653,0.751817934832661,"SSP1-1.9"
654,0.512160867531011,"SSP1-1.9"
655,0.641262302726615,"SSP1-1.9"
656,0.577744490539829,"SSP1-1.9"
657,1.06988541173859,"SSP1-1.9"
658,0.693962227337177,"SSP1-1.9"
659,0.842399791499246,"SSP1-1.9"
660,0.28871056054088,"SSP1-1.9"
661,0.981560050069362,"SSP1-1.9"
662,1.0485442738495,"SSP1-1.9"
663,0.98942976223021,"SSP1-1.9"
664,0.897646032494132,"SSP1-1.9"
665,1.44865833033012,"SSP1-1.9"
