"","run_number","metric_result","scenario","mc_weight"
"SSP1-1.9.79",80,0.857063632949373,"SSP1-1.9",0.0111182844740047
"SSP1-1.9.80",81,0.799532216264604,"SSP1-1.9",0.0241011025225003
"SSP1-1.9.81",82,0.79015824559621,"SSP1-1.9",0.0126223254658857
"SSP1-1.9.82",83,0.4389191847358,"SSP1-1.9",0.00611567763647968
"SSP1-1.9.83",84,0.855416075887215,"SSP1-1.9",0.00505654479321355
"SSP1-1.9.84",85,0.606262314056138,"SSP1-1.9",0.00533992867330118
"SSP1-1.9.85",86,0.8339228734058,"SSP1-1.9",0.00509469489947837
"SSP1-1.9.86",87,0.659105473045387,"SSP1-1.9",0.00533889742299719
"SSP1-1.9.87",88,0.673357472429806,"SSP1-1.9",0.00505428663569468
"SSP1-1.9.88",89,0.704177769627514,"SSP1-1.9",0.0122454674567755
"SSP1-1.9.89",90,1.09833825755869,"SSP1-1.9",0.0167690963414534
"SSP1-1.9.90",91,0.827611771762049,"SSP1-1.9",0.00509575873326163
"SSP1-1.9.91",92,0.85559005245882,"SSP1-1.9",0.00505066785289604
"SSP1-1.9.92",93,0.693143909665742,"SSP1-1.9",0.00572114777867853
"SSP1-1.9.93",94,0.784925769538948,"SSP1-1.9",0.00540812753241465
"SSP1-1.9.94",95,0.580015076118064,"SSP1-1.9",0.00508535855094222
"SSP1-1.9.95",96,0.905120425068443,"SSP1-1.9",0.00506060065749125
"SSP1-1.9.96",97,0.665009064346866,"SSP1-1.9",0.0130521829658664
"SSP1-1.9.97",98,0.917054580961265,"SSP1-1.9",0.00591770325136552
"SSP1-1.9.98",99,0.845933970506402,"SSP1-1.9",0.00636065818707634
"SSP1-1.9.99",100,0.800986668466729,"SSP1-1.9",0.035072053113605
"SSP1-2.6.1",1,1.06537191523004,"SSP1-2.6",0.00822804229516169
"SSP1-2.6.2",2,0.905944747156077,"SSP1-2.6",0.00521552020380211
"SSP1-2.6.3",3,1.01141095721426,"SSP1-2.6",0.00560502549255701
"SSP1-2.6.4",4,0.844941600861916,"SSP1-2.6",0.00697288953493426
"SSP1-2.6.5",5,1.04594208122599,"SSP1-2.6",0.0399789964347946
"SSP1-2.6.6",6,0.989015853886384,"SSP1-2.6",0.0151606882430847
"SSP1-2.6.7",7,0.833741052918514,"SSP1-2.6",0.00938260773143588
"SSP1-2.6.8",8,0.85868132297609,"SSP1-2.6",0.00505095285471092
"SSP1-2.6.9",9,0.976599330500325,"SSP1-2.6",0.00505165800020096
"SSP1-2.6.10",10,1.17119390572031,"SSP1-2.6",0.00521267177071344
"SSP1-2.6.11",11,0.665540051166368,"SSP1-2.6",0.0445060771309487
"SSP1-2.6.12",12,0.917698134045344,"SSP1-2.6",0.00615293546450493
"SSP1-2.6.13",13,0.98622119518551,"SSP1-2.6",0.0207360907771298
"SSP1-2.6.14",14,0.674273918727479,"SSP1-2.6",0.00726372022019776
"SSP1-2.6.15",15,0.948076055612482,"SSP1-2.6",0.0153672674642301
"SSP1-2.6.16",16,1.00414864848078,"SSP1-2.6",0.0246638502804566
"SSP1-2.6.17",17,0.961705513477628,"SSP1-2.6",0.00743288021415294
"SSP1-2.6.18",18,1.1926940020347,"SSP1-2.6",0.00505461736849839
"SSP1-2.6.19",19,1.11558764741224,"SSP1-2.6",0.00566930944225662
"SSP1-2.6.20",20,0.800577618285229,"SSP1-2.6",0.00523197387436303
"SSP1-2.6.21",21,0.878628506670276,"SSP1-2.6",0.00506182036059621
"SSP1-2.6.22",22,0.981123860681107,"SSP1-2.6",0.0301599148308987
"SSP1-2.6.23",23,0.702907085913383,"SSP1-2.6",0.00506482999223429
"SSP1-2.6.24",24,0.763770356316606,"SSP1-2.6",0.00593616628430412
"SSP1-2.6.25",25,0.764856184226406,"SSP1-2.6",0.0119617655334254
"SSP1-2.6.26",26,0.716627607219968,"SSP1-2.6",0.00546002863023614
"SSP1-2.6.27",27,1.1476862539002,"SSP1-2.6",0.00505050535174823
"SSP1-2.6.28",28,1.09500805286657,"SSP1-2.6",0.00579530072172031
"SSP1-2.6.29",29,1.03528374526813,"SSP1-2.6",0.00602430320982246
"SSP1-2.6.30",30,1.40758670176793,"SSP1-2.6",0.00764641408503762
"SSP1-2.6.31",31,0.933057654984068,"SSP1-2.6",0.00607283970076477
"SSP1-2.6.32",32,0.72420016753564,"SSP1-2.6",0.0063610227596946
"SSP1-2.6.33",33,0.974847600275742,"SSP1-2.6",0.0425446158000593
"SSP1-2.6.34",34,1.11695797393908,"SSP1-2.6",0.00664765946780606
"SSP1-2.6.35",35,1.1561747088125,"SSP1-2.6",0.00759105969412033
"SSP1-2.6.36",36,1.07118119827486,"SSP1-2.6",0.0116608557843286
"SSP1-2.6.37",37,1.31639087286784,"SSP1-2.6",0.00505098106060678
"SSP1-2.6.38",38,0.945881000250324,"SSP1-2.6",0.00767439609018826
"SSP1-2.6.39",39,1.02303592906258,"SSP1-2.6",0.00520970222990563
"SSP1-2.6.40",40,0.727244456420916,"SSP1-2.6",0.00510440948298389
"SSP1-2.6.41",41,1.01615185875951,"SSP1-2.6",0.0050861615287182
"SSP1-2.6.42",42,1.19839936726504,"SSP1-2.6",0.00505993755446576
"SSP1-2.6.43",43,1.36523760200634,"SSP1-2.6",0.0275095897946288
"SSP1-2.6.44",44,0.745575589260256,"SSP1-2.6",0.00626379676286376
"SSP1-2.6.45",45,1.01779578064404,"SSP1-2.6",0.0054392890921179
"SSP1-2.6.46",46,1.06072752077429,"SSP1-2.6",0.00521690983387297
"SSP1-2.6.47",47,0.916167774240549,"SSP1-2.6",0.0157837846352764
"SSP1-2.6.48",48,0.996170557486752,"SSP1-2.6",0.00506731813770073
"SSP1-2.6.49",49,0.972498708937553,"SSP1-2.6",0.0065757474473363
"SSP1-2.6.50",50,1.06322409871345,"SSP1-2.6",0.00525182330219385
"SSP1-2.6.51",51,1.15122433986202,"SSP1-2.6",0.00505078810662082
"SSP1-2.6.52",52,0.855939259620256,"SSP1-2.6",0.0451005698650842
"SSP1-2.6.53",53,1.00857405788525,"SSP1-2.6",0.0050636539169266
"SSP1-2.6.54",54,1.26738095849234,"SSP1-2.6",0.00505160693372541
"SSP1-2.6.55",55,0.765566930446091,"SSP1-2.6",0.0206303023443307
"SSP1-2.6.56",56,1.05572869418272,"SSP1-2.6",0.00505051402873418
"SSP1-2.6.57",57,1.15560399803376,"SSP1-2.6",0.00528610484891024
"SSP1-2.6.58",58,0.940309512416333,"SSP1-2.6",0.00839866527123558
"SSP1-2.6.59",59,1.16353600329291,"SSP1-2.6",0.00516227822023404
"SSP1-2.6.60",60,0.975718796798113,"SSP1-2.6",0.0321812904694144
"SSP1-2.6.61",61,1.22326065525816,"SSP1-2.6",0.00505127950721037
"SSP1-2.6.62",63,0.753701444209891,"SSP1-2.6",0.00508442125164032
"SSP1-2.6.63",64,0.79606426787657,"SSP1-2.6",0.00525029749130025
"SSP1-2.6.64",65,0.996762075273292,"SSP1-2.6",0.00505217804482283
"SSP1-2.6.65",66,0.965899230604925,"SSP1-2.6",0.0339591780443452
"SSP1-2.6.66",67,1.07886881783043,"SSP1-2.6",0.00606545713382603
"SSP1-2.6.67",68,1.33248220381147,"SSP1-2.6",0.00516169435145295
"SSP1-2.6.68",69,0.948567399040708,"SSP1-2.6",0.00507338941435891
"SSP1-2.6.69",70,1.24072526379732,"SSP1-2.6",0.00516569195926114
"SSP1-2.6.70",71,0.716234273265239,"SSP1-2.6",0.00721491889327584
"SSP1-2.6.71",72,1.26501460417082,"SSP1-2.6",0.00509217104055941
"SSP1-2.6.72",73,1.18273900507776,"SSP1-2.6",0.00505361117077844
"SSP1-2.6.73",74,1.09066790789521,"SSP1-2.6",0.00529272757831614
"SSP1-2.6.74",75,1.12754178037685,"SSP1-2.6",0.00783856778712409
"SSP1-2.6.75",76,1.02770106588388,"SSP1-2.6",0.011763785809234
"SSP1-2.6.76",77,1.2712421465124,"SSP1-2.6",0.005468397468294
"SSP1-2.6.77",78,0.88289680162276,"SSP1-2.6",0.00633992336493008
"SSP1-2.6.78",79,1.04597857951155,"SSP1-2.6",0.00517941927483933
"SSP1-2.6.79",80,1.04450544141043,"SSP1-2.6",0.0111143758026626
"SSP1-2.6.80",81,0.995650875751147,"SSP1-2.6",0.0240883184926205
"SSP1-2.6.81",82,0.977965508859208,"SSP1-2.6",0.0126136300580567
"SSP1-2.6.82",83,0.583659968635509,"SSP1-2.6",0.00611399243224973
"SSP1-2.6.83",84,1.01966626399868,"SSP1-2.6",0.00505655704403246
"SSP1-2.6.84",85,0.768312990445584,"SSP1-2.6",0.00533957490067118
"SSP1-2.6.85",86,1.00160062858058,"SSP1-2.6",0.00509473070964342
"SSP1-2.6.86",87,0.823630839473636,"SSP1-2.6",0.00533861523741144
"SSP1-2.6.87",88,0.823450228155248,"SSP1-2.6",0.00505429223724836
"SSP1-2.6.88",89,0.886441449846367,"SSP1-2.6",0.0122329472191456
"SSP1-2.6.89",90,1.30797805733381,"SSP1-2.6",0.0167970999177335
"SSP1-2.6.90",91,0.993056493000376,"SSP1-2.6",0.00509579643228653
"SSP1-2.6.91",92,1.01066315780203,"SSP1-2.6",0.00505066854261231
"SSP1-2.6.92",93,0.863294635846629,"SSP1-2.6",0.00572031339912961
"SSP1-2.6.93",94,0.954836276838116,"SSP1-2.6",0.00540795697453655
"SSP1-2.6.94",95,0.730114037945434,"SSP1-2.6",0.00508535754849101
"SSP1-2.6.95",96,1.0751680584406,"SSP1-2.6",0.00506062195980639
"SSP1-2.6.96",97,0.845411751404459,"SSP1-2.6",0.0130365444594601
"SSP1-2.6.97",98,1.0999467400205,"SSP1-2.6",0.00591787420038105
"SSP1-2.6.98",99,1.02609277455981,"SSP1-2.6",0.00635997438729211
"SSP1-2.6.99",100,0.996492407236527,"SSP1-2.6",0.0350671504959526
"SSP2-4.5.1",1,1.2502987648005,"SSP2-4.5",0.00823876782369115
"SSP2-4.5.2",2,1.0557571953401,"SSP2-4.5",0.00521655491588939
"SSP2-4.5.3",3,1.17352649939017,"SSP2-4.5",0.00560787475289317
"SSP2-4.5.4",4,1.02288999316877,"SSP2-4.5",0.00698426154922926
"SSP2-4.5.5",5,1.29144394230038,"SSP2-4.5",0.0398705371494462
"SSP2-4.5.6",6,1.19397727532477,"SSP2-4.5",0.0151836075042625
"SSP2-4.5.7",7,1.02224617233288,"SSP2-4.5",0.00940604135067694
"SSP2-4.5.8",8,0.958649940414993,"SSP2-4.5",0.00505095521671485
"SSP2-4.5.9",9,1.08456728373508,"SSP2-4.5",0.00505166426112532
"SSP2-4.5.10",10,1.32327728356092,"SSP2-4.5",0.0052134784389818
"SSP2-4.5.11",11,0.919817835565405,"SSP2-4.5",0.0445544726788891
"SSP2-4.5.12",12,1.08796779253128,"SSP2-4.5",0.00615898087213642
"SSP2-4.5.13",13,1.20040757690549,"SSP2-4.5",0.0207574488321047
"SSP2-4.5.14",14,0.853473470716962,"SSP2-4.5",0.00728357981783162
"SSP2-4.5.15",15,1.15184554419156,"SSP2-4.5",0.0153953048721624
"SSP2-4.5.16",16,1.29245194617092,"SSP2-4.5",0.0244824987869926
"SSP2-4.5.17",17,1.14310106884845,"SSP2-4.5",0.00744336748666526
"SSP2-4.5.18",18,1.31281702341065,"SSP2-4.5",0.00505464127981918
"SSP2-4.5.19",19,1.27951483473168,"SSP2-4.5",0.00567212625372382
"SSP2-4.5.20",20,0.949602885802166,"SSP2-4.5",0.00523335986006621
"SSP2-4.5.21",21,1.00353667305572,"SSP2-4.5",0.00506189362550801
"SSP2-4.5.22",22,1.20715576244328,"SSP2-4.5",0.03015984472764
"SSP2-4.5.23",23,0.82834708622874,"SSP2-4.5",0.00506495536800245
"SSP2-4.5.24",24,0.93199762062214,"SSP2-4.5",0.00594290117067058
"SSP2-4.5.25",25,0.962301279703608,"SSP2-4.5",0.0120023207500165
"SSP2-4.5.26",26,0.874579004089974,"SSP2-4.5",0.00546365734695749
"SSP2-4.5.27",27,1.20593358862695,"SSP2-4.5",0.00505050535254262
"SSP2-4.5.28",28,1.2626438917775,"SSP2-4.5",0.00579856636008461
"SSP2-4.5.29",29,1.20500583574506,"SSP2-4.5",0.00602875483799679
"SSP2-4.5.30",30,1.59426579613531,"SSP2-4.5",0.00765305983247391
"SSP2-4.5.31",31,1.10298962403777,"SSP2-4.5",0.00607829154968109
"SSP2-4.5.32",32,0.896894013583574,"SSP2-4.5",0.00637174430882628
"SSP2-4.5.33",33,1.23395162268966,"SSP2-4.5",0.0423843784444833
"SSP2-4.5.34",34,1.29360203861971,"SSP2-4.5",0.0066536252700237
"SSP2-4.5.35",35,1.33881648931892,"SSP2-4.5",0.00759902617156245
"SSP2-4.5.36",36,1.26865519973822,"SSP2-4.5",0.0116762116483612
"SSP2-4.5.37",37,1.42258408318172,"SSP2-4.5",0.00505098414809096
"SSP2-4.5.38",38,1.12766611190217,"SSP2-4.5",0.00768627203535086
"SSP2-4.5.39",39,1.17277846059111,"SSP2-4.5",0.00521057965185733
"SSP2-4.5.40",40,0.865416120994777,"SSP2-4.5",0.00510487171865738
"SSP2-4.5.41",41,1.15145377609667,"SSP2-4.5",0.00508637086596881
"SSP2-4.5.42",42,1.3249382402685,"SSP2-4.5",0.00505999212713484
"SSP2-4.5.43",43,1.60529378846553,"SSP2-4.5",0.0274269191065144
"SSP2-4.5.44",44,0.917369662139534,"SSP2-4.5",0.00627326918667378
"SSP2-4.5.45",45,1.17605392167785,"SSP2-4.5",0.00544133869245325
"SSP2-4.5.46",46,1.2121451930337,"SSP2-4.5",0.00521777970775088
"SSP2-4.5.47",47,1.12032286171184,"SSP2-4.5",0.0158162449449713
"SSP2-4.5.48",48,1.12527603009196,"SSP2-4.5",0.00506741718446047
"SSP2-4.5.49",49,1.14724970115452,"SSP2-4.5",0.00658295879109929
"SSP2-4.5.50",50,1.21624771911912,"SSP2-4.5",0.00525286724943827
"SSP2-4.5.51",51,1.25157069275313,"SSP2-4.5",0.00505078962993337
"SSP2-4.5.52",52,1.11152666422955,"SSP2-4.5",0.0450051011650854
"SSP2-4.5.53",53,1.13515599223577,"SSP2-4.5",0.00506373206546358
"SSP2-4.5.54",54,1.37842682620768,"SSP2-4.5",0.00505161378147589
"SSP2-4.5.55",55,0.978896229271129,"SSP2-4.5",0.0206988240269383
"SSP2-4.5.56",56,1.13231502959609,"SSP2-4.5",0.00505051406017194
"SSP2-4.5.57",57,1.30980231605881,"SSP2-4.5",0.00528727335168716
"SSP2-4.5.58",58,1.12543704730756,"SSP2-4.5",0.00841322766539322
"SSP2-4.5.59",59,1.31153901233835,"SSP2-4.5",0.00516285589835075
"SSP2-4.5.60",60,1.20496651632026,"SSP2-4.5",0.0321730453959086
"SSP2-4.5.61",61,1.33140155651152,"SSP2-4.5",0.00505128410481675
"SSP2-4.5.62",63,0.886839814782125,"SSP2-4.5",0.00508469955300455
"SSP2-4.5.63",64,0.946808998254812,"SSP2-4.5",0.00525181503204663
"SSP2-4.5.64",65,1.10812512069214,"SSP2-4.5",0.00505218710920148
"SSP2-4.5.65",66,1.19915991602369,"SSP2-4.5",0.0339424030631411
"SSP2-4.5.66",67,1.24937691653358,"SSP2-4.5",0.00606981775330633
"SSP2-4.5.67",68,1.48328646625847,"SSP2-4.5",0.00516227377195208
"SSP2-4.5.68",69,1.08015499481502,"SSP2-4.5",0.0050735286506478
"SSP2-4.5.69",70,1.39002579342812,"SSP2-4.5",0.00516628228378877
"SSP2-4.5.70",71,0.896138736259437,"SSP2-4.5",0.00723219678361048
"SSP2-4.5.71",72,1.40582407830905,"SSP2-4.5",0.0050923997569749
"SSP2-4.5.72",73,1.30120006874909,"SSP2-4.5",0.00505362881685693
"SSP2-4.5.73",74,1.24501003230367,"SSP2-4.5",0.00529395967259616
"SSP2-4.5.74",75,1.31122405869356,"SSP2-4.5",0.00784738179276052
"SSP2-4.5.75",76,1.22555187457249,"SSP2-4.5",0.0117812630846173
"SSP2-4.5.76",77,1.43335999517666,"SSP2-4.5",0.00547025568644998
"SSP2-4.5.77",78,1.05444669352061,"SSP2-4.5",0.00634742177662939
"SSP2-4.5.78",79,1.19336968511911,"SSP2-4.5",0.00518013050047311
"SSP2-4.5.79",80,1.23911096604202,"SSP2-4.5",0.0111308031573872
"SSP2-4.5.80",81,1.21580296244555,"SSP2-4.5",0.0241015014360455
"SSP2-4.5.81",82,1.17741269217683,"SSP2-4.5",0.0126353346863233
"SSP2-4.5.82",83,0.754582163089876,"SSP2-4.5",0.00612643151751602
"SSP2-4.5.83",84,1.14129836212058,"SSP2-4.5",0.00505659106622042
"SSP2-4.5.84",85,0.924414941012697,"SSP2-4.5",0.00534182498597066
"SSP2-4.5.85",86,1.1395731063656,"SSP2-4.5",0.00509498677714284
"SSP2-4.5.86",87,0.978679430068722,"SSP2-4.5",0.00534066147650794
"SSP2-4.5.87",88,0.939000018871825,"SSP2-4.5",0.00505431721001111
"SSP2-4.5.88",89,1.08387530047391,"SSP2-4.5",0.0122617186475035
"SSP2-4.5.89",90,1.52048020877881,"SSP2-4.5",0.0167960146139765
"SSP2-4.5.90",91,1.13019415395239,"SSP2-4.5",0.00509606664331438
"SSP2-4.5.91",92,1.10575703558343,"SSP2-4.5",0.0050506692873817
"SSP2-4.5.92",93,1.0281536231371,"SSP2-4.5",0.00572452707238838
"SSP2-4.5.93",94,1.11235082070272,"SSP2-4.5",0.00540999366539014
"SSP2-4.5.94",95,0.864354734786444,"SSP2-4.5",0.0050856509830704
"SSP2-4.5.95",96,1.20161311727844,"SSP2-4.5",0.005060678358422
"SSP2-4.5.96",97,1.04477642630628,"SSP2-4.5",0.0130716589943337
"SSP2-4.5.97",98,1.26803047179314,"SSP2-4.5",0.00592165373888557
"SSP2-4.5.98",99,1.19921499119353,"SSP2-4.5",0.0063657781881416
"SSP2-4.5.99",100,1.22951210087652,"SSP2-4.5",0.0350361053822303
"SSP3-7.0.1",1,1.37682862408318,"SSP3-7.0",0.00824990915688853
"SSP3-7.0.2",2,1.15159652377379,"SSP3-7.0",0.00521809865111235
"SSP3-7.0.3",3,1.27996498694698,"SSP3-7.0",0.00561192780390678
"SSP3-7.0.4",4,1.14585578073229,"SSP3-7.0",0.00698917574730589
"SSP3-7.0.5",5,1.47400411511764,"SSP3-7.0",0.0398565123851715
"SSP3-7.0.6",6,1.3393695910859,"SSP3-7.0",0.0151749142096084
"SSP3-7.0.7",7,1.15575808917201,"SSP3-7.0",0.00940865696747268
"SSP3-7.0.8",8,1.00840695375799,"SSP3-7.0",0.00505096644481139
"SSP3-7.0.9",9,1.14037369439002,"SSP3-7.0",0.00505169133497411
"SSP3-7.0.10",10,1.41767477478282,"SSP3-7.0",0.00521576775185037
"SSP3-7.0.11",11,1.11746529243057,"SSP3-7.0",0.0443815418063655
"SSP3-7.0.12",12,1.20295375238945,"SSP3-7.0",0.00616369422748047
"SSP3-7.0.13",13,1.35443144533227,"SSP3-7.0",0.0207296604249682
"SSP3-7.0.14",14,0.981817352224465,"SSP3-7.0",0.00729757121465843
"SSP3-7.0.15",15,1.2973943289846,"SSP3-7.0",0.0153802656377744
"SSP3-7.0.16",16,1.51425475397231,"SSP3-7.0",0.0245913047399895
"SSP3-7.0.17",17,1.26717947884466,"SSP3-7.0",0.00744868591958012
"SSP3-7.0.18",18,1.37776625173991,"SSP3-7.0",0.00505474640401023
"SSP3-7.0.19",19,1.38652785452012,"SSP3-7.0",0.00567784181441324
"SSP3-7.0.20",20,1.04739977008654,"SSP3-7.0",0.00523533516544375
"SSP3-7.0.21",21,1.07671350814217,"SSP3-7.0",0.00506208606399796
"SSP3-7.0.22",22,1.37271215675462,"SSP3-7.0",0.0300942359217132
"SSP3-7.0.23",23,0.905678340042004,"SSP3-7.0",0.00506525004146844
"SSP3-7.0.24",24,1.04745070855902,"SSP3-7.0",0.0059481285165161
"SSP3-7.0.25",25,1.10495537552118,"SSP3-7.0",0.0120002243740011
"SSP3-7.0.26",26,0.982236859434083,"SSP3-7.0",0.00546790704361885
"SSP3-7.0.27",27,1.21315311277493,"SSP3-7.0",0.00505050536769828
"SSP3-7.0.28",28,1.37221223525251,"SSP3-7.0",0.0058043486082675
"SSP3-7.0.29",29,1.31760930152829,"SSP3-7.0",0.00603446867080812
"SSP3-7.0.30",30,1.71952557251475,"SSP3-7.0",0.00769843683329717
"SSP3-7.0.31",31,1.21713157759712,"SSP3-7.0",0.00608277480401873
"SSP3-7.0.32",32,1.01763443378733,"SSP3-7.0",0.00637957200760678
"SSP3-7.0.33",33,1.42946148385145,"SSP3-7.0",0.0423354025968587
"SSP3-7.0.34",34,1.41152981902987,"SSP3-7.0",0.00666399835808656
"SSP3-7.0.35",35,1.46219793422307,"SSP3-7.0",0.00761582994897895
"SSP3-7.0.36",36,1.40616697623596,"SSP3-7.0",0.0116886950471918
"SSP3-7.0.37",37,1.47384471179592,"SSP3-7.0",0.0050510020448268
"SSP3-7.0.38",38,1.25281342642309,"SSP3-7.0",0.00769155131724862
"SSP3-7.0.39",39,1.26719683426968,"SSP3-7.0",0.00521229001162635
"SSP3-7.0.40",40,0.953735013024227,"SSP3-7.0",0.00510569612854266
"SSP3-7.0.41",41,1.23283709990313,"SSP3-7.0",0.0050869104358305
"SSP3-7.0.42",42,1.39593437820879,"SSP3-7.0",0.00506021331960216
"SSP3-7.0.43",43,1.77939690469737,"SSP3-7.0",0.0277534742927863
