"run_number","metric_result","scenario"
69,0.653588481028392,"SSP1-1.9"
70,0.753166491318612,"SSP1-1.9"
71,1.14815839226917,"SSP1-1.9"
72,0.88123969710523,"SSP1-1.9"
73,0.755052472265903,"SSP1-1.9"
74,0.433019990044211,"SSP1-1.9"
75,0.695319338131849,"SSP1-1.9"
76,0.543044296296647,"SSP1-1.9"
77,0.75355515312393,"SSP1-1.9"
78,0.87836804176371,"SSP1-1.9"
79,0.495539530529269,"SSP1-1.9"
80,0.573682306639697,"SSP1-1.9"
81,0.780143976565851,"SSP1-1.9"
82,0.277504537448337,"SSP1-1.9"
83,0.725440862529121,"SSP1-1.9"
84,0.284892744217541,"SSP1-1.9"
85,1.1016238695671,"SSP1-1.9"
86,0.589676183018744,"SSP1-1.9"
87,0.929624043236615,"SSP1-1.9"
88,0.419061446224996,"SSP1-1.9"
89,0.45443478566532,"SSP1-1.9"
90,0.0547915316659439,"SSP1-1.9"
91,0.419287450949869,"SSP1-1.9"
92,0.6142604579889,"SSP1-1.9"
93,0.441944227345002,"SSP1-1.9"
94,0.776430210288715,"SSP1-1.9"
95,0.943017190341504,"SSP1-1.9"
96,0.352458456939619,"SSP1-1.9"
97,0.921953779176876,"SSP1-1.9"
98,0.719716204463253,"SSP1-1.9"
99,1.19810018031506,"SSP1-1.9"
100,0.387990096911708,"SSP1-1.9"
101,0.62767174565206,"SSP1-1.9"
102,1.02558741926485,"SSP1-1.9"
103,1.12280710942192,"SSP1-1.9"
104,1.09526196843482,"SSP1-1.9"
105,0.742497258341617,"SSP1-1.9"
106,0.813171053402141,"SSP1-1.9"
107,0.587511865062686,"SSP1-1.9"
108,0.239403165569185,"SSP1-1.9"
109,0.550158679641894,"SSP1-1.9"
110,0.444676413945714,"SSP1-1.9"
111,0.501683250328905,"SSP1-1.9"
112,0.461168968108432,"SSP1-1.9"
113,0.582149459494386,"SSP1-1.9"
114,0.438544930939362,"SSP1-1.9"
115,1.3568525607391,"SSP1-1.9"
116,0.713507160502538,"SSP1-1.9"
117,0.573595742970287,"SSP1-1.9"
118,1.07256520563208,"SSP1-1.9"
119,0.6845265292529,"SSP1-1.9"
120,0.463256273613201,"SSP1-1.9"
121,0.442662370784344,"SSP1-1.9"
122,0.390567915672983,"SSP1-1.9"
123,0.791491996824945,"SSP1-1.9"
124,0.88056484243276,"SSP1-1.9"
125,0.526860229228515,"SSP1-1.9"
126,0.777692847640732,"SSP1-1.9"
127,0.205831741223453,"SSP1-1.9"
128,0.642202518829266,"SSP1-1.9"
129,0.511144721691441,"SSP1-1.9"
130,0.899604582030459,"SSP1-1.9"
131,0.545125427027212,"SSP1-1.9"
132,0.506878456525479,"SSP1-1.9"
133,1.31986632743845,"SSP1-1.9"
134,0.860176807668857,"SSP1-1.9"
135,1.00785801991232,"SSP1-1.9"
136,1.12982627858995,"SSP1-1.9"
137,0.450234691127259,"SSP1-1.9"
138,0.643558525746426,"SSP1-1.9"
139,0.59738729613442,"SSP1-1.9"
140,0.708986342092118,"SSP1-1.9"
141,0.635183204258584,"SSP1-1.9"
142,0.682887581997583,"SSP1-1.9"
143,0.620349116659222,"SSP1-1.9"
144,0.544613164233512,"SSP1-1.9"
145,0.425323528063606,"SSP1-1.9"
146,0.476978554880051,"SSP1-1.9"
147,0.735532772058564,"SSP1-1.9"
148,0.837101486465758,"SSP1-1.9"
149,0.929630090188034,"SSP1-1.9"
150,0.707049939814309,"SSP1-1.9"
151,0.60651446097994,"SSP1-1.9"
152,0.661501739067713,"SSP1-1.9"
153,0.524156957735444,"SSP1-1.9"
154,0.236571286699742,"SSP1-1.9"
155,0.424942013149174,"SSP1-1.9"
156,0.384652779291975,"SSP1-1.9"
157,0.639308394364949,"SSP1-1.9"
158,0.7019396654955,"SSP1-1.9"
159,0.686784399027389,"SSP1-1.9"
160,0.604438573558255,"SSP1-1.9"
161,0.284344268289851,"SSP1-1.9"
162,0.694896940898545,"SSP1-1.9"
163,0.669436122323979,"SSP1-1.9"
164,0.647156577516795,"SSP1-1.9"
165,0.573218649203418,"SSP1-1.9"
166,2.13923328490665,"SSP1-1.9"
167,0.529544171752875,"SSP1-1.9"
168,0.415154549131891,"SSP1-1.9"
169,0.557366963572908,"SSP1-1.9"
170,0.633939961717914,"SSP1-1.9"
171,0.430683284676162,"SSP1-1.9"
172,1.09580802568524,"SSP1-1.9"
173,1.07305664764988,"SSP1-1.9"
174,0.539417977210123,"SSP1-1.9"
175,0.958094633324803,"SSP1-1.9"
176,0.536540613090609,"SSP1-1.9"
177,0.287806243820375,"SSP1-1.9"
178,0.703182749109884,"SSP1-1.9"
179,0.858892802119521,"SSP1-1.9"
180,0.724827767036124,"SSP1-1.9"
181,0.120888416512211,"SSP1-1.9"
182,0.416245002697239,"SSP1-1.9"
183,0.402655494106607,"SSP1-1.9"
184,0.0928866409927925,"SSP1-1.9"
185,0.457303915968856,"SSP1-1.9"
186,0.709635497201711,"SSP1-1.9"
187,0.830338505450555,"SSP1-1.9"
188,0.282144223137598,"SSP1-1.9"
189,1.24402494694889,"SSP1-1.9"
190,0.905037176787983,"SSP1-1.9"
191,0.572478084940388,"SSP1-1.9"
192,0.865493923643023,"SSP1-1.9"
193,1.14710217877306,"SSP1-1.9"
194,0.63288152113199,"SSP1-1.9"
195,1.65886460996876,"SSP1-1.9"
196,0.233020491666762,"SSP1-1.9"
197,1.42014103328048,"SSP1-1.9"
198,0.808089648784039,"SSP1-1.9"
199,0.673946916551758,"SSP1-1.9"
200,0.912529386975306,"SSP1-1.9"
201,0.324361646160276,"SSP1-1.9"
202,0.968188731807293,"SSP1-1.9"
203,0.838891219541192,"SSP1-1.9"
204,0.661351458830712,"SSP1-1.9"
205,0.826335323528188,"SSP1-1.9"
206,0.720268931548075,"SSP1-1.9"
207,0.430848679258048,"SSP1-1.9"
208,0.74711780564277,"SSP1-1.9"
209,0.542711378277464,"SSP1-1.9"
210,0.872634365206843,"SSP1-1.9"
211,0.537618066950796,"SSP1-1.9"
212,0.581444527553678,"SSP1-1.9"
213,0.42989230386852,"SSP1-1.9"
214,0.473031245326771,"SSP1-1.9"
215,0.478529871296139,"SSP1-1.9"
216,0.116046290914465,"SSP1-1.9"
217,0.811742940712378,"SSP1-1.9"
218,0.722163740272891,"SSP1-1.9"
219,1.15620301008192,"SSP1-1.9"
220,1.06469194736507,"SSP1-1.9"
221,0.989432314984061,"SSP1-1.9"
222,0.793633355345061,"SSP1-1.9"
223,0.826487220550328,"SSP1-1.9"
224,0.910644516637852,"SSP1-1.9"
225,0.527881299025245,"SSP1-1.9"
226,0.552331528475026,"SSP1-1.9"
227,0.812712248447307,"SSP1-1.9"
228,0.697345792126529,"SSP1-1.9"
229,0.44773036711741,"SSP1-1.9"
230,0.418362703744914,"SSP1-1.9"
231,0.573856570647653,"SSP1-1.9"
232,1.27349786534035,"SSP1-1.9"
233,0.45793671147233,"SSP1-1.9"
234,0.534807686647606,"SSP1-1.9"
235,0.696894274426569,"SSP1-1.9"
236,0.764533263311954,"SSP1-1.9"
237,0.371045749845337,"SSP1-1.9"
238,0.504098270963139,"SSP1-1.9"
239,1.08586592424449,"SSP1-1.9"
240,0.45424470497825,"SSP1-1.9"
241,0.687653656322759,"SSP1-1.9"
242,0.237194084033209,"SSP1-1.9"
243,0.484688017299891,"SSP1-1.9"
244,0.44084672389471,"SSP1-1.9"
245,0.627426919576752,"SSP1-1.9"
246,0.961562793200802,"SSP1-1.9"
247,0.583633305559465,"SSP1-1.9"
248,0.566354842866384,"SSP1-1.9"
249,0.33497949468777,"SSP1-1.9"
250,0.378402258393024,"SSP1-1.9"
251,0.438509226439705,"SSP1-1.9"
252,0.141416184424552,"SSP1-1.9"
253,0.721761996067835,"SSP1-1.9"
254,0.186462288159547,"SSP1-1.9"
255,0.280582556968059,"SSP1-1.9"
256,0.76328465877489,"SSP1-1.9"
257,0.364110748868944,"SSP1-1.9"
258,0.386319413705404,"SSP1-1.9"
259,0.56960696917796,"SSP1-1.9"
260,0.755503570749666,"SSP1-1.9"
261,0.346447570464465,"SSP1-1.9"
262,0.47093631057282,"SSP1-1.9"
263,0.754246473071194,"SSP1-1.9"
264,0.795602673437639,"SSP1-1.9"
265,0.837688859746475,"SSP1-1.9"
266,0.510383635791761,"SSP1-1.9"
267,0.839717158475502,"SSP1-1.9"
268,0.642150073982702,"SSP1-1.9"
269,0.484586980553642,"SSP1-1.9"
270,0.827046152512043,"SSP1-1.9"
271,0.779834297799533,"SSP1-1.9"
272,0.26634927951435,"SSP1-1.9"
273,0.68674268313782,"SSP1-1.9"
274,0.669950107119438,"SSP1-1.9"
275,0.778875211623607,"SSP1-1.9"
276,0.591281856508669,"SSP1-1.9"
277,0.612185884524324,"SSP1-1.9"
278,0.623180898323807,"SSP1-1.9"
279,0.566795809051792,"SSP1-1.9"
280,1.12504776469717,"SSP1-1.9"
281,0.434060349969146,"SSP1-1.9"
282,0.816252238950449,"SSP1-1.9"
283,0.565922792841782,"SSP1-1.9"
284,1.18684163174423,"SSP1-1.9"
285,1.19626042289017,"SSP1-1.9"
286,0.632642851591941,"SSP1-1.9"
287,1.16475369737599,"SSP1-1.9"
288,0.519423934095953,"SSP1-1.9"
289,0.340415756587769,"SSP1-1.9"
290,0.632295605345081,"SSP1-1.9"
291,0.416211224760613,"SSP1-1.9"
292,0.410402479461014,"SSP1-1.9"
293,0.414205854839364,"SSP1-1.9"
294,0.84728390077162,"SSP1-1.9"
295,0.661337843048021,"SSP1-1.9"
296,0.985560025569401,"SSP1-1.9"
297,1.16641829917605,"SSP1-1.9"
298,0.351650277039101,"SSP1-1.9"
299,0.78103237682499,"SSP1-1.9"
300,0.274250982758696,"SSP1-1.9"
301,0.879907859761779,"SSP1-1.9"
302,0.616761181775903,"SSP1-1.9"
303,0.516679353053717,"SSP1-1.9"
304,0.565584971032716,"SSP1-1.9"
305,0.962584718848839,"SSP1-1.9"
306,0.55264810477096,"SSP1-1.9"
307,0.302418620876717,"SSP1-1.9"
308,0.660164764324717,"SSP1-1.9"
309,1.20888873213209,"SSP1-1.9"
310,0.639272734741546,"SSP1-1.9"
311,0.811403834263368,"SSP1-1.9"
312,0.955654000282947,"SSP1-1.9"
313,0.414403378160392,"SSP1-1.9"
314,0.690842442492125,"SSP1-1.9"
315,0.697944647396035,"SSP1-1.9"
316,0.918560306562295,"SSP1-1.9"
317,0.572941238064013,"SSP1-1.9"
318,0.581910108854284,"SSP1-1.9"
319,0.643223104278338,"SSP1-1.9"
320,0.75195579729598,"SSP1-1.9"
321,0.52319046897855,"SSP1-1.9"
322,0.383513462580368,"SSP1-1.9"
323,0.778274215864378,"SSP1-1.9"
324,1.21631136113597,"SSP1-1.9"
325,1.19938874876789,"SSP1-1.9"
326,0.712164494873034,"SSP1-1.9"
327,0.496518014485378,"SSP1-1.9"
328,0.39597254610806,"SSP1-1.9"
329,0.622134780741498,"SSP1-1.9"
330,0.437864211925556,"SSP1-1.9"
331,1.17619985999074,"SSP1-1.9"
332,0.604015533649878,"SSP1-1.9"
333,0.897217354707866,"SSP1-1.9"
334,0.749990364889271,"SSP1-1.9"
335,0.98270067014005,"SSP1-1.9"
336,0.787534282233217,"SSP1-1.9"
337,0.714110715423262,"SSP1-1.9"
338,0.364546845187728,"SSP1-1.9"
339,0.673627803663672,"SSP1-1.9"
340,0.483474956068867,"SSP1-1.9"
341,0.694116662726213,"SSP1-1.9"
342,0.449682260776554,"SSP1-1.9"
343,0.572506196646467,"SSP1-1.9"
344,0.701080851724354,"SSP1-1.9"
345,0.263850002710568,"SSP1-1.9"
346,1.32645786587094,"SSP1-1.9"
347,1.25177192798046,"SSP1-1.9"
348,0.494150678872859,"SSP1-1.9"
349,0.542390031442709,"SSP1-1.9"
350,0.930280995055154,"SSP1-1.9"
351,0.551741105705556,"SSP1-1.9"
352,1.01296994130233,"SSP1-1.9"
353,1.35041691527402,"SSP1-1.9"
354,0.401918991188312,"SSP1-1.9"
355,0.703315322366769,"SSP1-1.9"
356,0.584385763512136,"SSP1-1.9"
357,0.724338213255922,"SSP1-1.9"
358,0.726621039550992,"SSP1-1.9"
359,0.761888415821744,"SSP1-1.9"
360,0.578352115732172,"SSP1-1.9"
361,1.57019695438356,"SSP1-1.9"
362,0.488690924204207,"SSP1-1.9"
363,0.566586837674162,"SSP1-1.9"
364,0.717151836585131,"SSP1-1.9"
365,0.499927147164439,"SSP1-1.9"
366,0.962237324013799,"SSP1-1.9"
367,0.432457323215032,"SSP1-1.9"
368,0.523205801226764,"SSP1-1.9"
369,0.645619623788869,"SSP1-1.9"
370,0.973275408696605,"SSP1-1.9"
371,0.859235483249653,"SSP1-1.9"
372,0.381978607349516,"SSP1-1.9"
373,1.61412061398362,"SSP1-1.9"
374,1.17807905463608,"SSP1-1.9"
375,1.02775263812841,"SSP1-1.9"
376,0.745962719263763,"SSP1-1.9"
377,0.413385580219493,"SSP1-1.9"
378,0.642412854114232,"SSP1-1.9"
379,0.775982271595007,"SSP1-1.9"
380,0.5082058912347,"SSP1-1.9"
381,0.825047730636332,"SSP1-1.9"
382,0.839652089372345,"SSP1-1.9"
383,0.486053009007077,"SSP1-1.9"
384,0.622914436585613,"SSP1-1.9"
385,0.790840572378521,"SSP1-1.9"
386,0.86047862335992,"SSP1-1.9"
387,0.450188237715762,"SSP1-1.9"
388,0.757659888165837,"SSP1-1.9"
389,0.853345603951818,"SSP1-1.9"
390,1.23935110268037,"SSP1-1.9"
391,0.588201439270111,"SSP1-1.9"
392,0.941757493322072,"SSP1-1.9"
393,0.490930993632268,"SSP1-1.9"
394,1.18580473342528,"SSP1-1.9"
395,0.509649171186616,"SSP1-1.9"
396,0.45389527699604,"SSP1-1.9"
397,0.396769008345224,"SSP1-1.9"
398,1.24303079672356,"SSP1-1.9"
399,1.04320845694021,"SSP1-1.9"
400,0.612316305065592,"SSP1-1.9"
401,0.994502419776992,"SSP1-1.9"
402,0.55741059092534,"SSP1-1.9"
403,0.66372328791259,"SSP1-1.9"
404,0.300617488268185,"SSP1-1.9"
405,0.331856205338078,"SSP1-1.9"
406,0.638659036772833,"SSP1-1.9"
407,0.373943076551927,"SSP1-1.9"
408,0.405231616557658,"SSP1-1.9"
409,0.36556621200656,"SSP1-1.9"
410,0.435325901072573,"SSP1-1.9"
411,0.669001479948452,"SSP1-1.9"
412,0.470606964951612,"SSP1-1.9"
413,0.539174230526577,"SSP1-1.9"
414,0.738604730577729,"SSP1-1.9"
415,0.37476535143012,"SSP1-1.9"
416,0.761347080040466,"SSP1-1.9"
417,0.40261629704514,"SSP1-1.9"
418,1.0255137401091,"SSP1-1.9"
419,0.547036826573447,"SSP1-1.9"
420,1.01657118064074,"SSP1-1.9"
421,0.558095505715965,"SSP1-1.9"
422,0.570366253922237,"SSP1-1.9"
423,1.55348737372587,"SSP1-1.9"
424,0.688361853089502,"SSP1-1.9"
425,0.686044985603062,"SSP1-1.9"
426,0.441210018280506,"SSP1-1.9"
427,0.581676921381537,"SSP1-1.9"
428,0.480263580428007,"SSP1-1.9"
429,0.643982021063852,"SSP1-1.9"
430,1.11241175602713,"SSP1-1.9"
431,0.860794750247882,"SSP1-1.9"
432,0.939407556446997,"SSP1-1.9"
433,0.579951127552621,"SSP1-1.9"
434,0.797504218224928,"SSP1-1.9"
435,0.306095867371477,"SSP1-1.9"
436,0.512879317508426,"SSP1-1.9"
437,0.396166351382721,"SSP1-1.9"
438,0.71386963634945,"SSP1-1.9"
439,0.498418847064675,"SSP1-1.9"
440,1.20429453934467,"SSP1-1.9"
441,0.624312197221727,"SSP1-1.9"
442,0.813973753366708,"SSP1-1.9"
443,0.309215169646951,"SSP1-1.9"
444,1.38375902945685,"SSP1-1.9"
445,0.549280176343483,"SSP1-1.9"
446,0.842536717341126,"SSP1-1.9"
447,0.774695418031107,"SSP1-1.9"
448,0.31650706965699,"SSP1-1.9"
449,0.509714562798667,"SSP1-1.9"
450,1.00045121575443,"SSP1-1.9"
451,0.713741765391195,"SSP1-1.9"
452,0.874391489017061,"SSP1-1.9"
453,0.709842358848398,"SSP1-1.9"
454,0.573612727783383,"SSP1-1.9"
455,0.984938085716178,"SSP1-1.9"
456,0.713994035722339,"SSP1-1.9"
457,1.15032353102233,"SSP1-1.9"
458,0.50892393338487,"SSP1-1.9"
459,0.796463402634589,"SSP1-1.9"
460,0.870971402317554,"SSP1-1.9"
461,0.336518449102788,"SSP1-1.9"
462,0.926497127809432,"SSP1-1.9"
463,0.278171006981493,"SSP1-1.9"
464,0.875596871497689,"SSP1-1.9"
465,0.599325311269863,"SSP1-1.9"
466,1.0009151350676,"SSP1-1.9"
467,0.828215991048679,"SSP1-1.9"
468,0.683887620332539,"SSP1-1.9"
469,0.458171895425652,"SSP1-1.9"
470,0.491630957347059,"SSP1-1.9"
471,0.702839923784574,"SSP1-1.9"
472,0.519094792065356,"SSP1-1.9"
473,0.429668220081022,"SSP1-1.9"
474,0.505034687394325,"SSP1-1.9"
475,0.823486989683254,"SSP1-1.9"
476,0.971261014520871,"SSP1-1.9"
477,0.143930621353147,"SSP1-1.9"
478,0.380147161832773,"SSP1-1.9"
479,0.998026309259783,"SSP1-1.9"
480,0.528695470092602,"SSP1-1.9"
481,0.834709896761771,"SSP1-1.9"
482,0.8810917647221,"SSP1-1.9"
483,1.11351134496889,"SSP1-1.9"
484,1.28200459243142,"SSP1-1.9"
485,0.735792615851991,"SSP1-1.9"
486,0.618768081419182,"SSP1-1.9"
487,1.17820604978643,"SSP1-1.9"
488,1.35307304751291,"SSP1-1.9"
489,0.762258930638456,"SSP1-1.9"
490,0.897444179960312,"SSP1-1.9"
491,0.754674202056837,"SSP1-1.9"
492,0.58975375176639,"SSP1-1.9"
493,1.11944870489091,"SSP1-1.9"
494,0.733065223210818,"SSP1-1.9"
495,1.01264285630459,"SSP1-1.9"
496,0.565918423211943,"SSP1-1.9"
497,0.897445910361937,"SSP1-1.9"
498,0.57074579123002,"SSP1-1.9"
499,0.465220384068342,"SSP1-1.9"
500,0.675432608542995,"SSP1-1.9"
501,1.03552073839801,"SSP1-1.9"
502,0.746560481639717,"SSP1-1.9"
503,0.884144149102108,"SSP1-1.9"
504,0.684063567655504,"SSP1-1.9"
505,0.301343314808134,"SSP1-1.9"
506,0.557568797778064,"SSP1-1.9"
507,0.721445739372512,"SSP1-1.9"
508,0.594941204796586,"SSP1-1.9"
509,0.479784128588516,"SSP1-1.9"
510,0.776108319947743,"SSP1-1.9"
511,0.701309204401413,"SSP1-1.9"
512,0.540683663339026,"SSP1-1.9"
513,0.408880563402033,"SSP1-1.9"
514,1.05235727599465,"SSP1-1.9"
515,0.788462944435091,"SSP1-1.9"
516,0.44672749735254,"SSP1-1.9"
517,0.569268681519308,"SSP1-1.9"
518,0.389949015810822,"SSP1-1.9"
519,0.355948049252204,"SSP1-1.9"
520,0.958165368744527,"SSP1-1.9"
521,0.592707937828529,"SSP1-1.9"
522,0.648787356886919,"SSP1-1.9"
523,0.633505628141541,"SSP1-1.9"
524,0.250494171487927,"SSP1-1.9"
525,0.835595802763478,"SSP1-1.9"
526,0.476510930033542,"SSP1-1.9"
527,0.928586443076054,"SSP1-1.9"
528,0.666568848387552,"SSP1-1.9"
529,0.859803992252288,"SSP1-1.9"
530,0.714091475828906,"SSP1-1.9"
531,0.722303072716181,"SSP1-1.9"
532,0.936170530226363,"SSP1-1.9"
533,0.739092159659167,"SSP1-1.9"
534,0.546034627765261,"SSP1-1.9"
535,0.310700798630638,"SSP1-1.9"
536,0.815849178459842,"SSP1-1.9"
537,0.966539940103133,"SSP1-1.9"
538,0.397548202683363,"SSP1-1.9"
539,0.547508472796836,"SSP1-1.9"
540,0.872273453528791,"SSP1-1.9"
541,0.655845077634145,"SSP1-1.9"
542,1.02980290253947,"SSP1-1.9"
543,0.471948455587885,"SSP1-1.9"
544,0.449287725081185,"SSP1-1.9"
545,0.495791490995006,"SSP1-1.9"
546,0.337488101729015,"SSP1-1.9"
547,1.0881973750947,"SSP1-1.9"
548,0.266011727464054,"SSP1-1.9"
549,0.724516339780779,"SSP1-1.9"
550,0.52003830872169,"SSP1-1.9"
551,0.84320164481994,"SSP1-1.9"
552,1.00438334956306,"SSP1-1.9"
553,0.412017700696729,"SSP1-1.9"
554,0.547309062730396,"SSP1-1.9"
555,0.799437860342024,"SSP1-1.9"
556,0.854741021241527,"SSP1-1.9"
557,0.909417414900317,"SSP1-1.9"
558,0.487334062626062,"SSP1-1.9"
559,0.65736786826543,"SSP1-1.9"
560,0.920091017763189,"SSP1-1.9"
561,0.543338281112823,"SSP1-1.9"
562,0.741640678829004,"SSP1-1.9"
563,0.681486043334176,"SSP1-1.9"
564,0.973009604602799,"SSP1-1.9"
565,0.746007301396067,"SSP1-1.9"
566,0.911488166394326,"SSP1-1.9"
567,0.547385910404823,"SSP1-1.9"
568,0.199261539059476,"SSP1-1.9"
569,0.784237685204944,"SSP1-1.9"
570,0.807578256063225,"SSP1-1.9"
571,1.14708623591311,"SSP1-1.9"
572,0.415449895196931,"SSP1-1.9"
573,0.75876312928781,"SSP1-1.9"
574,0.504385644758494,"SSP1-1.9"
575,1.03114779775719,"SSP1-1.9"
576,0.553371774018013,"SSP1-1.9"
577,0.791570211926027,"SSP1-1.9"
578,0.956478645599277,"SSP1-1.9"
579,0.640850406662102,"SSP1-1.9"
580,0.526353225063129,"SSP1-1.9"
581,0.383459820238147,"SSP1-1.9"
582,0.39117114284769,"SSP1-1.9"
583,1.0801393670844,"SSP1-1.9"
584,0.451345116423582,"SSP1-1.9"
585,0.651870023886401,"SSP1-1.9"
586,0.406329132801194,"SSP1-1.9"
587,0.933766218870773,"SSP1-1.9"
588,1.12474854908325,"SSP1-1.9"
589,0.287918267706604,"SSP1-1.9"
590,0.925432272674426,"SSP1-1.9"
591,0.557579391428105,"SSP1-1.9"
592,0.389318410186013,"SSP1-1.9"
593,1.22284359055923,"SSP1-1.9"
594,1.00682665525261,"SSP1-1.9"
595,0.378854104096466,"SSP1-1.9"
596,1.05626983384082,"SSP1-1.9"
597,0.896518604195571,"SSP1-1.9"
598,0.760203469681161,"SSP1-1.9"
599,1.38484299881731,"SSP1-1.9"
600,0.840969081888029,"SSP1-1.9"
601,0.857599207015139,"SSP1-1.9"
602,0.788159842291541,"SSP1-1.9"
603,0.506963236603993,"SSP1-1.9"
604,0.370608949033507,"SSP1-1.9"
605,0.502471469359624,"SSP1-1.9"
606,0.851002622570119,"SSP1-1.9"
607,1.00933147099257,"SSP1-1.9"
608,0.375358023326586,"SSP1-1.9"
609,0.298953590181538,"SSP1-1.9"
610,0.619106821701773,"SSP1-1.9"
611,0.959961662624971,"SSP1-1.9"
612,0.762040587960632,"SSP1-1.9"
613,0.455531493226571,"SSP1-1.9"
614,0.639191202178867,"SSP1-1.9"
615,0.80562032615659,"SSP1-1.9"
616,0.75106695206492,"SSP1-1.9"
617,0.529469618050394,"SSP1-1.9"
618,0.397683900124985,"SSP1-1.9"
619,0.421786969457816,"SSP1-1.9"
620,0.857518578819314,"SSP1-1.9"
621,0.454176866990337,"SSP1-1.9"
622,0.651761693176438,"SSP1-1.9"
623,1.09737165067178,"SSP1-1.9"
624,1.15399275175525,"SSP1-1.9"
625,0.503490511579611,"SSP1-1.9"
626,0.990607576892424,"SSP1-1.9"
627,0.640214536107543,"SSP1-1.9"
628,0.836687437433079,"SSP1-1.9"
629,0.760329149060737,"SSP1-1.9"
630,1.2501627655941,"SSP1-1.9"
631,0.394522146445728,"SSP1-1.9"
632,1.30880027489843,"SSP1-1.9"
633,1.77466491773726,"SSP1-1.9"
634,0.780395921156815,"SSP1-1.9"
635,0.436604270547823,"SSP1-1.9"
636,0.575297780155643,"SSP1-1.9"
637,0.646820390097993,"SSP1-1.9"
638,0.541170425820708,"SSP1-1.9"
639,1.60502884386312,"SSP1-1.9"
640,0.789850801003756,"SSP1-1.9"
641,1.37871920055638,"SSP1-1.9"
642,0.834143088383739,"SSP1-1.9"
643,0.638650229366979,"SSP1-1.9"
644,1.01363230829439,"SSP1-1.9"
645,0.577208892637329,"SSP1-1.9"
646,0.357197285715264,"SSP1-1.9"
647,0.679426683339424,"SSP1-1.9"
648,0.805060700040628,"SSP1-1.9"
649,0.704938104314003,"SSP1-1.9"
650,0.451178832888185,"SSP1-1.9"
651,0.999811122302384,"SSP1-1.9"
652,0.880515075585356,"SSP1-1.9"
653,0.660942064147241,"SSP1-1.9"
654,0.419510401591628,"SSP1-1.9"
655,0.59726991097565,"SSP1-1.9"
656,0.402748646341056,"SSP1-1.9"
657,0.958529051335455,"SSP1-1.9"
658,0.592433152968834,"SSP1-1.9"
659,0.745371027784508,"SSP1-1.9"
660,0.250177928340463,"SSP1-1.9"
661,0.897568559341972,"SSP1-1.9"
662,0.966311309111087,"SSP1-1.9"
663,0.874801904022642,"SSP1-1.9"
664,0.793550256843508,"SSP1-1.9"
665,1.3448128368253,"SSP1-1.9"
