"","run_number","metric_result","scenario","mc_weight"
"SSP1-1.9.29",29,0.652676830417249,"SSP1-1.9",0.00602465309809387
"SSP1-1.9.30",30,0.849678308323564,"SSP1-1.9",0.00763819945670848
"SSP1-1.9.31",31,0.594808851890158,"SSP1-1.9",0.00607391843976016
"SSP1-1.9.32",32,0.470923669461592,"SSP1-1.9",0.00636344909231956
"SSP1-1.9.33",33,0.606019265621095,"SSP1-1.9",0.042498183378475
"SSP1-1.9.34",34,0.69747322801917,"SSP1-1.9",0.00664740838552442
"SSP1-1.9.35",35,0.716831572440496,"SSP1-1.9",0.00758998984069955
"SSP1-1.9.36",36,0.669485604797592,"SSP1-1.9",0.0116634643989486
"SSP1-1.9.37",37,0.816678808433462,"SSP1-1.9",0.00505097808761226
"SSP1-1.9.38",38,0.599365596207673,"SSP1-1.9",0.00767767712191978
"SSP1-1.9.39",39,0.648401000057037,"SSP1-1.9",0.00520965053001934
"SSP1-1.9.40",40,0.47916686142987,"SSP1-1.9",0.00510442353415809
"SSP1-1.9.41",41,0.645826634310097,"SSP1-1.9",0.00508612235296362
"SSP1-1.9.42",42,0.749521548298118,"SSP1-1.9",0.00505990704360059
"SSP1-1.9.43",43,0.820957372734308,"SSP1-1.9",0.0274072519932307
"SSP1-1.9.44",44,0.484122851178699,"SSP1-1.9",0.00626598954547655
"SSP1-1.9.45",45,0.642350832895903,"SSP1-1.9",0.0054393259398679
"SSP1-1.9.46",46,0.671688801062985,"SSP1-1.9",0.00521682363839153
"SSP1-1.9.47",47,0.577806908232799,"SSP1-1.9",0.0158003201342797
"SSP1-1.9.48",48,0.637033480423196,"SSP1-1.9",0.00506729536375351
"SSP1-1.9.49",49,0.615970455126809,"SSP1-1.9",0.00657717361831691
"SSP1-1.9.50",50,0.671969158258001,"SSP1-1.9",0.00525172956472124
"SSP1-1.9.51",51,0.730064144939946,"SSP1-1.9",0.00505078669098905
"SSP1-1.9.52",52,0.536867168827188,"SSP1-1.9",0.0451044220133898
"SSP1-1.9.53",53,0.642766297408095,"SSP1-1.9",0.00506363229729971
"SSP1-1.9.54",54,0.788589970517133,"SSP1-1.9",0.00505160117660517
"SSP1-1.9.55",55,0.489376115265753,"SSP1-1.9",0.0206648131605413
"SSP1-1.9.56",56,0.682431499139949,"SSP1-1.9",0.0050505139696584
"SSP1-1.9.57",57,0.719369483426799,"SSP1-1.9",0.00528582377148977
"SSP1-1.9.58",58,0.595413853408985,"SSP1-1.9",0.00840313504518945
"SSP1-1.9.59",59,0.727875934160279,"SSP1-1.9",0.0051621013876698
"SSP1-1.9.60",60,0.609587188624812,"SSP1-1.9",0.0321953097789581
"SSP1-1.9.61",61,0.76659547944583,"SSP1-1.9",0.00505127562226958
"SSP1-1.9.62",63,0.494128755706132,"SSP1-1.9",0.00508441633683663
"SSP1-1.9.63",64,0.51684346211659,"SSP1-1.9",0.00525046285568119
"SSP1-1.9.64",65,0.642694209349192,"SSP1-1.9",0.00505217356720247
"SSP1-1.9.65",66,0.605848583832253,"SSP1-1.9",0.0339721394350717
"SSP1-1.9.66",67,0.676858627642915,"SSP1-1.9",0.00606549341792902
"SSP1-1.9.67",68,0.820784973478209,"SSP1-1.9",0.00516133212691236
"SSP1-1.9.68",69,0.610192790205115,"SSP1-1.9",0.00507336929963204
"SSP1-1.9.69",70,0.76994898012152,"SSP1-1.9",0.00516542832150767
"SSP1-1.9.70",71,0.465674485117955,"SSP1-1.9",0.00721943325393534
"SSP1-1.9.71",72,0.786244710715426,"SSP1-1.9",0.00509204529375423
"SSP1-1.9.72",73,0.745467093623026,"SSP1-1.9",0.0050535996815969
"SSP1-1.9.73",74,0.684950750775711,"SSP1-1.9",0.00529257502085181
"SSP1-1.9.74",75,0.700942331528593,"SSP1-1.9",0.00783818145380515
"SSP1-1.9.75",76,0.645873298970564,"SSP1-1.9",0.0117688973022152
"SSP1-1.9.76",77,0.782324254135036,"SSP1-1.9",0.00546754011591691
"SSP1-1.9.77",78,0.563318426739667,"SSP1-1.9",0.00634165483004965
"SSP1-1.9.78",79,0.660408387258402,"SSP1-1.9",0.00517934010915
"SSP1-1.9.79",80,0.652534079687602,"SSP1-1.9",0.0111182844740047
"SSP1-1.9.80",81,0.625227889187684,"SSP1-1.9",0.0241011025225003
"SSP1-1.9.81",82,0.61694387133287,"SSP1-1.9",0.0126223254658857
"SSP1-1.9.82",83,0.385155097893599,"SSP1-1.9",0.00611567763647968
"SSP1-1.9.83",84,0.65384624456048,"SSP1-1.9",0.00505654479321355
"SSP1-1.9.84",85,0.502461546462824,"SSP1-1.9",0.00533992867330118
"SSP1-1.9.85",86,0.639627093294164,"SSP1-1.9",0.00509469489947837
"SSP1-1.9.86",87,0.533216896160774,"SSP1-1.9",0.00533889742299719
"SSP1-1.9.87",88,0.540361624174784,"SSP1-1.9",0.00505428663569468
"SSP1-1.9.88",89,0.562991587912324,"SSP1-1.9",0.0122454674567755
"SSP1-1.9.89",90,0.795829040598096,"SSP1-1.9",0.0167690963414534
"SSP1-1.9.90",91,0.632205948485525,"SSP1-1.9",0.00509575873326163
"SSP1-1.9.91",92,0.654649844174578,"SSP1-1.9",0.00505066785289604
"SSP1-1.9.92",93,0.555506209375035,"SSP1-1.9",0.00572114777867853
"SSP1-1.9.93",94,0.608086383487373,"SSP1-1.9",0.00540812753241465
"SSP1-1.9.94",95,0.481901087376011,"SSP1-1.9",0.00508535855094222
"SSP1-1.9.95",96,0.684360336908983,"SSP1-1.9",0.00506060065749125
"SSP1-1.9.96",97,0.538728379433007,"SSP1-1.9",0.0130521829658664
"SSP1-1.9.97",98,0.68715006953918,"SSP1-1.9",0.00591770325136552
"SSP1-1.9.98",99,0.646520565267705,"SSP1-1.9",0.00636065818707634
"SSP1-1.9.99",100,0.619604418729487,"SSP1-1.9",0.035072053113605
"SSP1-2.6.1",1,0.66256566133675,"SSP1-2.6",0.00822804229516169
"SSP1-2.6.2",2,0.57561855689328,"SSP1-2.6",0.00521552020380211
"SSP1-2.6.3",3,0.631750565052585,"SSP1-2.6",0.00560502549255701
"SSP1-2.6.4",4,0.542203022642306,"SSP1-2.6",0.00697288953493426
"SSP1-2.6.5",5,0.653736822953499,"SSP1-2.6",0.0399789964347946
"SSP1-2.6.6",6,0.623742420115608,"SSP1-2.6",0.0151606882430847
"SSP1-2.6.7",7,0.534549718543869,"SSP1-2.6",0.00938260773143588
"SSP1-2.6.8",8,0.549390567832988,"SSP1-2.6",0.00505095285471092
"SSP1-2.6.9",9,0.614175470993826,"SSP1-2.6",0.00505165800020096
"SSP1-2.6.10",10,0.720605536463276,"SSP1-2.6",0.00521267177071344
"SSP1-2.6.11",11,0.440973408176741,"SSP1-2.6",0.0445060771309487
"SSP1-2.6.12",12,0.581455406801084,"SSP1-2.6",0.00615293546450493
"SSP1-2.6.13",13,0.622165000018426,"SSP1-2.6",0.0207360907771298
"SSP1-2.6.14",14,0.442907771676147,"SSP1-2.6",0.00726372022019776
"SSP1-2.6.15",15,0.599092038234168,"SSP1-2.6",0.0153672674642301
"SSP1-2.6.16",16,0.634561718590914,"SSP1-2.6",0.0246638502804566
"SSP1-2.6.17",17,0.607835824513276,"SSP1-2.6",0.00743288021415294
"SSP1-2.6.18",18,0.730327041087706,"SSP1-2.6",0.00505461736849839
"SSP1-2.6.19",19,0.687436359247793,"SSP1-2.6",0.00566930944225662
"SSP1-2.6.20",20,0.513995945871812,"SSP1-2.6",0.00523197387436303
"SSP1-2.6.21",21,0.559682666636722,"SSP1-2.6",0.00506182036059621
"SSP1-2.6.22",22,0.617938386427102,"SSP1-2.6",0.0301599148308987
"SSP1-2.6.23",23,0.459027045943026,"SSP1-2.6",0.00506482999223429
"SSP1-2.6.24",24,0.496000359627228,"SSP1-2.6",0.00593616628430412
"SSP1-2.6.25",25,0.497152809158906,"SSP1-2.6",0.0119617655334254
"SSP1-2.6.26",26,0.46676538334869,"SSP1-2.6",0.00546002863023614
"SSP1-2.6.27",27,0.707537564079554,"SSP1-2.6",0.00505050535174823
"SSP1-2.6.28",28,0.68020506107842,"SSP1-2.6",0.00579530072172031
"SSP1-2.6.29",29,0.646768652386449,"SSP1-2.6",0.00602430320982246
"SSP1-2.6.30",30,0.841188033616999,"SSP1-2.6",0.00764641408503762
"SSP1-2.6.31",31,0.590964635954559,"SSP1-2.6",0.00607283970076477
"SSP1-2.6.32",32,0.472700484105479,"SSP1-2.6",0.0063610227596946
"SSP1-2.6.33",33,0.617355946704026,"SSP1-2.6",0.0425446158000593
"SSP1-2.6.34",34,0.691251941365379,"SSP1-2.6",0.00664765946780606
"SSP1-2.6.35",35,0.711255535294636,"SSP1-2.6",0.00759105969412033
"SSP1-2.6.36",36,0.667792811993834,"SSP1-2.6",0.0116608557843286
"SSP1-2.6.37",37,0.794400946335615,"SSP1-2.6",0.00505098106060678
"SSP1-2.6.38",38,0.597586543096051,"SSP1-2.6",0.00767439609018826
"SSP1-2.6.39",39,0.639144757784596,"SSP1-2.6",0.00520970222990563
"SSP1-2.6.40",40,0.474247834719737,"SSP1-2.6",0.00510440948298389
"SSP1-2.6.41",41,0.634202243754166,"SSP1-2.6",0.0050861615287182
"SSP1-2.6.42",42,0.732817966208008,"SSP1-2.6",0.00505993755446576
"SSP1-2.6.43",43,0.822400396689346,"SSP1-2.6",0.0275095897946288
"SSP1-2.6.44",44,0.485121723215535,"SSP1-2.6",0.00626379676286376
"SSP1-2.6.45",45,0.63505391903424,"SSP1-2.6",0.0054392890921179
"SSP1-2.6.46",46,0.661592111977502,"SSP1-2.6",0.00521690983387297
"SSP1-2.6.47",47,0.580943842322978,"SSP1-2.6",0.0157837846352764
"SSP1-2.6.48",48,0.624382351918567,"SSP1-2.6",0.00506731813770073
"SSP1-2.6.49",49,0.612304185912104,"SSP1-2.6",0.0065757474473363
"SSP1-2.6.50",50,0.662274383049535,"SSP1-2.6",0.00525182330219385
"SSP1-2.6.51",51,0.708950876183074,"SSP1-2.6",0.00505078810662082
"SSP1-2.6.52",52,0.550379345495154,"SSP1-2.6",0.0451005698650842
"SSP1-2.6.53",53,0.629707463231434,"SSP1-2.6",0.0050636539169266
"SSP1-2.6.54",54,0.76807997493135,"SSP1-2.6",0.00505160693372541
"SSP1-2.6.55",55,0.497552096968624,"SSP1-2.6",0.0206303023443307
"SSP1-2.6.56",56,0.658272603211413,"SSP1-2.6",0.00505051402873418
"SSP1-2.6.57",57,0.70885580469476,"SSP1-2.6",0.00528610484891024
"SSP1-2.6.58",58,0.594406102371097,"SSP1-2.6",0.00839866527123558
"SSP1-2.6.59",59,0.715575876779272,"SSP1-2.6",0.00516227822023404
"SSP1-2.6.60",60,0.615766526963056,"SSP1-2.6",0.0321812904694144
"SSP1-2.6.61",61,0.746023010091378,"SSP1-2.6",0.00505127950721037
"SSP1-2.6.62",63,0.487901145334859,"SSP1-2.6",0.00508442125164032
"SSP1-2.6.63",64,0.512785424760803,"SSP1-2.6",0.00525029749130025
"SSP1-2.6.64",65,0.62629766370089,"SSP1-2.6",0.00505217804482283
"SSP1-2.6.65",66,0.612535862080049,"SSP1-2.6",0.0339591780443452
"SSP1-2.6.66",67,0.670280659407926,"SSP1-2.6",0.00606545713382603
"SSP1-2.6.67",68,0.806021915932494,"SSP1-2.6",0.00516169435145295
"SSP1-2.6.68",69,0.598849912377669,"SSP1-2.6",0.00507338941435891
"SSP1-2.6.69",70,0.756592470321263,"SSP1-2.6",0.00516569195926114
"SSP1-2.6.70",71,0.468865733068259,"SSP1-2.6",0.00721491889327584
"SSP1-2.6.71",72,0.770654490976527,"SSP1-2.6",0.00509217104055941
"SSP1-2.6.72",73,0.727008520976028,"SSP1-2.6",0.00505361117077844
"SSP1-2.6.73",74,0.67536501533766,"SSP1-2.6",0.00529272757831614
"SSP1-2.6.74",75,0.696035910740328,"SSP1-2.6",0.00783856778712409
"SSP1-2.6.75",76,0.64494221755535,"SSP1-2.6",0.011763785809234
"SSP1-2.6.76",77,0.771163652240027,"SSP1-2.6",0.005468397468294
"SSP1-2.6.77",78,0.56127772038194,"SSP1-2.6",0.00633992336493008
"SSP1-2.6.78",79,0.650492469628319,"SSP1-2.6",0.00517941927483933
"SSP1-2.6.79",80,0.651236945129293,"SSP1-2.6",0.0111143758026626
"SSP1-2.6.80",81,0.628833716047727,"SSP1-2.6",0.0240883184926205
"SSP1-2.6.81",82,0.617387338749039,"SSP1-2.6",0.0126136300580567
"SSP1-2.6.82",83,0.390641397736896,"SSP1-2.6",0.00611399243224973
"SSP1-2.6.83",84,0.63893932971611,"SSP1-2.6",0.00505655704403246
"SSP1-2.6.84",85,0.499545516579315,"SSP1-2.6",0.00533957490067118
"SSP1-2.6.85",86,0.628357498209301,"SSP1-2.6",0.00509473070964342
"SSP1-2.6.86",87,0.529149716769728,"SSP1-2.6",0.00533861523741144
"SSP1-2.6.87",88,0.528739315992826,"SSP1-2.6",0.00505429223724836
"SSP1-2.6.88",89,0.565335274637549,"SSP1-2.6",0.0122329472191456
"SSP1-2.6.89",90,0.793002900664688,"SSP1-2.6",0.0167970999177335
"SSP1-2.6.90",91,0.621424949929951,"SSP1-2.6",0.00509579643228653
"SSP1-2.6.91",92,0.634684286018491,"SSP1-2.6",0.00505066854261231
"SSP1-2.6.92",93,0.552217654899887,"SSP1-2.6",0.00572031339912961
"SSP1-2.6.93",94,0.601690403034074,"SSP1-2.6",0.00540795697453655
"SSP1-2.6.94",95,0.476096108104082,"SSP1-2.6",0.00508535754849101
"SSP1-2.6.95",96,0.669284680169789,"SSP1-2.6",0.00506062195980639
"SSP1-2.6.96",97,0.542374919467225,"SSP1-2.6",0.0130365444594601
"SSP1-2.6.97",98,0.680042004610182,"SSP1-2.6",0.00591787420038105
"SSP1-2.6.98",99,0.641477241018139,"SSP1-2.6",0.00635997438729211
"SSP1-2.6.99",100,0.626245535974103,"SSP1-2.6",0.0350671504959526
"SSP2-4.5.1",1,0.653995121187324,"SSP2-4.5",0.00823876782369115
"SSP2-4.5.2",2,0.557154374855374,"SSP2-4.5",0.00521655491588939
"SSP2-4.5.3",3,0.615525043296945,"SSP2-4.5",0.00560787475289317
"SSP2-4.5.4",4,0.539610954585835,"SSP2-4.5",0.00698426154922926
"SSP2-4.5.5",5,0.673209812492576,"SSP2-4.5",0.0398705371494462
"SSP2-4.5.6",6,0.626266534913422,"SSP2-4.5",0.0151836075042625
"SSP2-4.5.7",7,0.538301499595426,"SSP2-4.5",0.00940604135067694
"SSP2-4.5.8",8,0.509296080846923,"SSP2-4.5",0.00505095521671485
"SSP2-4.5.9",9,0.573034296583991,"SSP2-4.5",0.00505166426112532
"SSP2-4.5.10",10,0.692039348120355,"SSP2-4.5",0.0052134784389818
"SSP2-4.5.11",11,0.483586356602881,"SSP2-4.5",0.0445544726788891
"SSP2-4.5.12",12,0.572453794214938,"SSP2-4.5",0.00615898087213642
"SSP2-4.5.13",13,0.629123812895718,"SSP2-4.5",0.0207574488321047
"SSP2-4.5.14",14,0.451473170214547,"SSP2-4.5",0.00728357981783162
"SSP2-4.5.15",15,0.604029750262627,"SSP2-4.5",0.0153953048721624
"SSP2-4.5.16",16,0.673718759883536,"SSP2-4.5",0.0244824987869926
"SSP2-4.5.17",17,0.600980572284501,"SSP2-4.5",0.00744336748666526
"SSP2-4.5.18",18,0.686993874079532,"SSP2-4.5",0.00505464127981918
"SSP2-4.5.19",19,0.668230927047321,"SSP2-4.5",0.00567212625372382
"SSP2-4.5.20",20,0.501830277313131,"SSP2-4.5",0.00523335986006621
"SSP2-4.5.21",21,0.531086078043741,"SSP2-4.5",0.00506189362550801
"SSP2-4.5.22",22,0.631410907466142,"SSP2-4.5",0.03015984472764
"SSP2-4.5.23",23,0.440460952139403,"SSP2-4.5",0.00506495536800245
"SSP2-4.5.24",24,0.493153149864736,"SSP2-4.5",0.00594290117067058
"SSP2-4.5.25",25,0.507830077620246,"SSP2-4.5",0.0120023207500165
"SSP2-4.5.26",26,0.463075130412075,"SSP2-4.5",0.00546365734695749
"SSP2-4.5.27",27,0.636003825291019,"SSP2-4.5",0.00505050535254262
"SSP2-4.5.28",28,0.661498024854572,"SSP2-4.5",0.00579856636008461
"SSP2-4.5.29",29,0.632042988347567,"SSP2-4.5",0.00602875483799679
"SSP2-4.5.30",30,0.8225427998674,"SSP2-4.5",0.00765305983247391
"SSP2-4.5.31",31,0.58059139729161,"SSP2-4.5",0.00607829154968109
"SSP2-4.5.32",32,0.474630665839445,"SSP2-4.5",0.00637174430882628
"SSP2-4.5.33",33,0.644923100345373,"SSP2-4.5",0.0423843784444833
"SSP2-4.5.34",34,0.676315064905999,"SSP2-4.5",0.0066536252700237
"SSP2-4.5.35",35,0.698209070757152,"SSP2-4.5",0.00759902617156245
"SSP2-4.5.36",36,0.663740089517558,"SSP2-4.5",0.0116762116483612
"SSP2-4.5.37",37,0.741087265750516,"SSP2-4.5",0.00505098414809096
"SSP2-4.5.38",38,0.592439705035654,"SSP2-4.5",0.00768627203535086
"SSP2-4.5.39",39,0.61606052984244,"SSP2-4.5",0.00521057965185733
"SSP2-4.5.40",40,0.4596378378359,"SSP2-4.5",0.00510487171865738
"SSP2-4.5.41",41,0.605235496627034,"SSP2-4.5",0.00508637086596881
"SSP2-4.5.42",42,0.692514762729084,"SSP2-4.5",0.00505999212713484
"SSP2-4.5.43",43,0.82805383702827,"SSP2-4.5",0.0274269191065144
"SSP2-4.5.44",44,0.485285559912138,"SSP2-4.5",0.00627326918667378
"SSP2-4.5.45",45,0.616806195650778,"SSP2-4.5",0.00544133869245325
"SSP2-4.5.46",46,0.636642675170149,"SSP2-4.5",0.00521777970775088
"SSP2-4.5.47",47,0.587781200159502,"SSP2-4.5",0.0158162449449713
"SSP2-4.5.48",48,0.59270504650434,"SSP2-4.5",0.00506741718446047
"SSP2-4.5.49",49,0.602680504190575,"SSP2-4.5",0.00658295879109929
"SSP2-4.5.50",50,0.638353998954291,"SSP2-4.5",0.00525286724943827
"SSP2-4.5.51",51,0.657415379897261,"SSP2-4.5",0.00505078962993337
"SSP2-4.5.52",52,0.582454435780854,"SSP2-4.5",0.0450051011650854
"SSP2-4.5.53",53,0.597150452210062,"SSP2-4.5",0.00506373206546358
"SSP2-4.5.54",54,0.718827481355387,"SSP2-4.5",0.00505161378147589
"SSP2-4.5.55",55,0.515674594587335,"SSP2-4.5",0.0206988240269383
"SSP2-4.5.56",56,0.598563081060462,"SSP2-4.5",0.00505051406017194
"SSP2-4.5.57",57,0.683603418367978,"SSP2-4.5",0.00528727335168716
"SSP2-4.5.58",58,0.591130993851369,"SSP2-4.5",0.00841322766539322
"SSP2-4.5.59",59,0.685921632130396,"SSP2-4.5",0.00516285589835075
"SSP2-4.5.60",60,0.630566531460202,"SSP2-4.5",0.0321730453959086
"SSP2-4.5.61",61,0.696320253804254,"SSP2-4.5",0.00505128410481675
"SSP2-4.5.62",63,0.470346026598955,"SSP2-4.5",0.00508469955300455
"SSP2-4.5.63",64,0.500884826693578,"SSP2-4.5",0.00525181503204663
"SSP2-4.5.64",65,0.585327552645892,"SSP2-4.5",0.00505218710920148
"SSP2-4.5.65",66,0.628474258754172,"SSP2-4.5",0.0339424030631411
"SSP2-4.5.66",67,0.65420431429951,"SSP2-4.5",0.00606981775330633
"SSP2-4.5.67",68,0.771373266363246,"SSP2-4.5",0.00516227377195208
"SSP2-4.5.68",69,0.570047937881442,"SSP2-4.5",0.0050735286506478
"SSP2-4.5.69",70,0.724840471937752,"SSP2-4.5",0.00516628228378877
"SSP2-4.5.70",71,0.474189399423911,"SSP2-4.5",0.00723219678361048
"SSP2-4.5.71",72,0.733519193211173,"SSP2-4.5",0.0050923997569749
"SSP2-4.5.72",73,0.682225937913216,"SSP2-4.5",0.00505362881685693
"SSP2-4.5.73",74,0.651947375468102,"SSP2-4.5",0.00529395967259616
"SSP2-4.5.74",75,0.684445449265692,"SSP2-4.5",0.00784738179276052
"SSP2-4.5.75",76,0.642449608126885,"SSP2-4.5",0.0117812630846173
"SSP2-4.5.76",77,0.745059200413214,"SSP2-4.5",0.00547025568644998
"SSP2-4.5.77",78,0.55505602942239,"SSP2-4.5",0.00634742177662939
"SSP2-4.5.78",79,0.625961147974048,"SSP2-4.5",0.00518013050047311
"SSP2-4.5.79",80,0.648013775831576,"SSP2-4.5",0.0111308031573872
"SSP2-4.5.80",81,0.637333434153539,"SSP2-4.5",0.0241015014360455
"SSP2-4.5.81",82,0.617943248504144,"SSP2-4.5",0.0126353346863233
"SSP2-4.5.82",83,0.400562484531547,"SSP2-4.5",0.00612643151751602
"SSP2-4.5.83",84,0.601806832303604,"SSP2-4.5",0.00505659106622042
"SSP2-4.5.84",85,0.490125782570882,"SSP2-4.5",0.00534182498597066
"SSP2-4.5.85",86,0.600113079953476,"SSP2-4.5",0.00509498677714284
"SSP2-4.5.86",87,0.517407225288058,"SSP2-4.5",0.00534066147650794
"SSP2-4.5.87",88,0.498335034783259,"SSP2-4.5",0.00505431721001111
"SSP2-4.5.88",89,0.569948876368493,"SSP2-4.5",0.0122617186475035
"SSP2-4.5.89",90,0.787741893706429,"SSP2-4.5",0.0167960146139765
"SSP2-4.5.90",91,0.594386937155956,"SSP2-4.5",0.00509606664331438
"SSP2-4.5.91",92,0.584981045572721,"SSP2-4.5",0.0050506692873817
"SSP2-4.5.92",93,0.542680743340616,"SSP2-4.5",0.00572452707238838
"SSP2-4.5.93",94,0.585191853740179,"SSP2-4.5",0.00540999366539014
"SSP2-4.5.94",95,0.459308735563443,"SSP2-4.5",0.0050856509830704
"SSP2-4.5.95",96,0.632122718922025,"SSP2-4.5",0.005060678358422
"SSP2-4.5.96",97,0.5498964842991,"SSP2-4.5",0.0130716589943337
"SSP2-4.5.97",98,0.662825268785977,"SSP2-4.5",0.00592165373888557
"SSP2-4.5.98",99,0.628827736519969,"SSP2-4.5",0.0063657781881416
"SSP2-4.5.99",100,0.642363526211803,"SSP2-4.5",0.0350361053822303
"SSP3-7.0.1",1,0.660073218074152,"SSP3-7.0",0.00824990915688853
"SSP3-7.0.2",2,0.557478491944895,"SSP3-7.0",0.00521809865111235
"SSP3-7.0.3",3,0.616754492608285,"SSP3-7.0",0.00561192780390678
"SSP3-7.0.4",4,0.54989628588714,"SSP3-7.0",0.00698917574730589
"SSP3-7.0.5",5,0.697332036330123,"SSP3-7.0",0.0398565123851715
"SSP3-7.0.6",6,0.63975030496675,"SSP3-7.0",0.0151749142096084
"SSP3-7.0.7",7,0.552345972782538,"SSP3-7.0",0.00940865696747268
"SSP3-7.0.8",8,0.496640327300701,"SSP3-7.0",0.00505096644481139
"SSP3-7.0.9",9,0.559170897899702,"SSP3-7.0",0.00505169133497411
"SSP3-7.0.10",10,0.685346473982926,"SSP3-7.0",0.00521576775185037
"SSP3-7.0.11",11,0.521904855940482,"SSP3-7.0",0.0443815418063655
"SSP3-7.0.12",12,0.578528855414318,"SSP3-7.0",0.00616369422748047
"SSP3-7.0.13",13,0.645408899257415,"SSP3-7.0",0.0207296604249682
"SSP3-7.0.14",14,0.468329729435561,"SSP3-7.0",0.00729757121465843
"SSP3-7.0.15",15,0.618848841441257,"SSP3-7.0",0.0153802656377744
"SSP3-7.0.16",16,0.710846675924214,"SSP3-7.0",0.0245913047399895
"SSP3-7.0.17",17,0.608538003132612,"SSP3-7.0",0.00744868591958012
"SSP3-7.0.18",18,0.670764478089172,"SSP3-7.0",0.00505474640401023
"SSP3-7.0.19",19,0.667259925625531,"SSP3-7.0",0.00567784181441324
"SSP3-7.0.20",20,0.505865792207478,"SSP3-7.0",0.00523533516544375
"SSP3-7.0.21",21,0.52519242073241,"SSP3-7.0",0.00506208606399796
"SSP3-7.0.22",22,0.651675311104807,"SSP3-7.0",0.0300942359217132
"SSP3-7.0.23",23,0.44084585048019,"SSP3-7.0",0.00506525004146844
"SSP3-7.0.24",24,0.503322085189232,"SSP3-7.0",0.0059481285165161
"SSP3-7.0.25",25,0.526358761297418,"SSP3-7.0",0.0120002243740011
"SSP3-7.0.26",26,0.472408604751819,"SSP3-7.0",0.00546790704361885
"SSP3-7.0.27",27,0.602742684673552,"SSP3-7.0",0.00505050536769828
"SSP3-7.0.28",28,0.661300500283895,"SSP3-7.0",0.0058043486082675
"SSP3-7.0.29",29,0.634371189647364,"SSP3-7.0",0.00603446867080812
"SSP3-7.0.30",30,0.821109526927881,"SSP3-7.0",0.00769843683329717
"SSP3-7.0.31",31,0.585889919806784,"SSP3-7.0",0.00608277480401873
"SSP3-7.0.32",32,0.487615637471461,"SSP3-7.0",0.00637957200760678
"SSP3-7.0.33",33,0.674463253357452,"SSP3-7.0",0.0423354025968587
"SSP3-7.0.34",34,0.678350564803736,"SSP3-7.0",0.00666399835808656
"SSP3-7.0.35",35,0.701225686205448,"SSP3-7.0",0.00761582994897895
"SSP3-7.0.36",36,0.672876164818442,"SSP3-7.0",0.0116886950471918
"SSP3-7.0.37",37,0.717893741423949,"SSP3-7.0",0.0050510020448268
"SSP3-7.0.38",38,0.60092301441046,"SSP3-7.0",0.00769155131724862
"SSP3-7.0.39",39,0.613100400927352,"SSP3-7.0",0.00521229001162635
"SSP3-7.0.40",40,0.462563927927666,"SSP3-7.0",0.00510569612854266
"SSP3-7.0.41",41,0.598515809645774,"SSP3-7.0",0.0050869104358305
"SSP3-7.0.42",42,0.678117493580147,"SSP3-7.0",0.00506021331960216
"SSP3-7.0.43",43,0.842823603121704,"SSP3-7.0",0.0277534742927863
